"id"	"username"	"name"	"created_at"	"lat"	"long"	"status"
"800323078186119169"	"cyvjng"	"❥yoojung"	"2016-11-20 20:01:05"	"null"	"null"	"@sunswendy nah dapet diskon dong/?"
"800323072918044673"	"ORORI"	"ORORI"	"2016-11-20 20:01:04"	"null"	"null"	"Diskon 20%+ 10% untuk rangka cincin pada Design My Own. Klik https://t.co/56uDqnOfuW https://t.co/fcOJ6wCSln"
"800323013698723840"	"NAVYS_STORE"	"Navy's Store"	"2016-11-20 20:00:50"	"null"	"null"	"Diskon 50% masih berlangsung, loh! Jangan sampai kamu kelewatan, ya. https://t.co/VCRrfMWwJG"
"800323007663075328"	"dwipa_ad"	"Dwipa"	"2016-11-20 20:00:48"	"null"	"null"	"Setelah susah payah melewati lorong mall yang berisi ibu ibu mabok diskon, akhirnya aku menemukanmu. Mari begadang… https://t.co/L2psRRAtXE"
"800322931947618308"	"MatahariMallCom"	"MatahariMall.com"	"2016-11-20 20:00:30"	"null"	"null"	"Ada special deals dari Kotex nih MMallGoers! Diskon hingga 77% di https://t.co/LMeY7oEx4b! Beli Aja:… https://t.co/ksGyOiwasD"
"800322921814048769"	"milkteabunda"	"IG: AndiyaniAchmad"	"2016-11-20 20:00:28"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800322808802869249"	"maddoginfected"	"Maddog Infected™"	"2016-11-20 20:00:01"	"null"	"null"	"Dapatkan kupon diskon 20% #MADDOGINFECTED di @ArjesKitchen | Belakang Kampus UNS - Barat RSJ Solo| Open 09.00-22.00 https://t.co/CD2MgAcaan"
"800322791442554880"	"desiariasihm"	"desdos"	"2016-11-20 19:59:57"	"null"	"null"	"berburu diskon 💸💸 (with Evi Meiliani at Panakkukang Square) — https://t.co/kI58EkmaE5"
"800322737193398272"	"si_wel"	"Aji Riyantani"	"2016-11-20 19:59:44"	"null"	"null"	"#KisahKasir  👧 kakak punya line? 👦 ada mba, idnya si_wel 👧 bisa add alfamart buat dpt diskon 10% 👦 yah kirain mo ajak video call-an mba 😔😔"
"800322496180256768"	"Mustika0995"	"Mustika"	"2016-11-20 19:58:47"	"null"	"null"	"RT @iBoxIndonesia: Berikan perlindungan terbaik untuk iPhone kesayanganmu. UAG casing Diskon 20% ! https://t.co/otpF7VBWQT"
"800322360700088320"	"svanrhda"	"sivaaaaa_"	"2016-11-20 19:58:14"	"null"	"null"	"Tak bisa lihaat diskon🙊🙊 kempes isi dumpet (at Giant Ekstra Alaya Samarinda) — https://t.co/14vdRadmPH"
"800321402247135232"	"freshinet"	"Hartini Suharjo"	"2016-11-20 19:54:26"	"null"	"null"	"RT @YouthZone46: Kapan terakhir kali kamu ke Taman Legenda Keong Emas? Dengan Kartu BNI dapat diskon 20% loh, Teman #BNIPromo. Info: https:…"
"800321390104616960"	"cyvjng"	"❥yoojung"	"2016-11-20 19:54:23"	"null"	"null"	"@sunswendy harus ada diskon buat anak kecil:("
"800320987723988992"	"aesscngji"	"Jieun."	"2016-11-20 19:52:47"	"null"	"null"	"Mari kita per halus,  Aya diskon? Bade meser mun aya mah, teh.  Haha https://t.co/O1LqzRJ67K"
"800320349904797696"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:50:15"	"null"	"null"	"WOWZONIA promo diskon hingga 20%* dengan Kartu Kredit Bank Mega https://t.co/x18KtWAovD"
"800320294908874752"	"maddoginfected"	"Maddog Infected™"	"2016-11-20 19:50:02"	"null"	"null"	"Dapatkan kupon diskon 20% #MADDOGINFECTED di @RetrogfBarber | Jln Kebangkitan Nasional 45B Surakarta https://t.co/VOpRB2K70Z"
"800320149085528064"	"anggarakasiwi13"	"AnggaRakasiwiPradana"	"2016-11-20 19:49:27"	"null"	"null"	"RT @Ria_Bilqis: @milkteabunda @GrowNHealth cus order yuk mumpung diskon"
"800319892931035136"	"PeninggiGrosir"	"Invite 7E8FBFE5"	"2016-11-20 19:48:26"	"null"	"null"	"DISKON BESAR, Peninggi Badan Tiens Murah, 100%herbal. #info 29A2D527, PIN 29A2D527 #pekalongan #pati #jepara @Jualank ##InfoJatim #Retweet"
"800319770692227072"	"aesrosen"	"rose"	"2016-11-20 19:47:57"	"null"	"null"	"@aesbiblee aya diskon na teu? Hayang beli kalo aya mah teh"
"800319425350082560"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-20 19:46:34"	"null"	"null"	"#diskon The Jungle Waterpark Great Deal - Diskon 25% https://t.co/fiJx5YkwOh"
"800319391648849920"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-20 19:46:26"	"null"	"null"	"#diskon Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/kx6LoBsVJA"
"800319391560699904"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-20 19:46:26"	"null"	"null"	"#diskon Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/q7y6WJ1lKx"
"800319369469231104"	"867Evo"	"evo"	"2016-11-20 19:46:21"	"null"	"null"	"Pesan #Hotel di #Malang via https://t.co/oF5c4oifB6 lebih murah >>https://t.co/NpUcZOKkwQ   #Penginapan #HotelMurah #Diskon"
"800319243321413632"	"TobukOnline"	"Book Store"	"2016-11-20 19:45:51"	"null"	"null"	"Katanya komika @AryaNovrianus  lahir di kamar mandi? baca deh #tetanus Rp 45000 pesan ke 08111592235 https://t.co/7jRY7shq7S diskon nih 20%"
"800319184731131905"	"april_hamsa"	"April Hamsa"	"2016-11-20 19:45:37"	"null"	"null"	"RT @milkteabunda: Mau dpt diskon? Bisa! masukin kode KBGNH31 di website @GrowNHealth & dptin diskon 10% https://t.co/FyGsaqTbni #maduanak #…"
"800319164862763008"	"DaniatyWiera"	"wira daniaty"	"2016-11-20 19:45:32"	"3.57504"	"98.66083"	"Lumayan diskon 😍 (with zyhaaan at Wardah Beauty House ) — https://t.co/zVbfjYkDxJ"
"800319150048456704"	"Hotel2Murah"	"Hotel Murah"	"2016-11-20 19:45:29"	"null"	"null"	"yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G   #HotelMurah #Penginapan #PesanHotel #CariHotel"
"800319062509121536"	"baicrene"	"vorys👄"	"2016-11-20 19:45:08"	"null"	"null"	"tadi byk diskon:(( tpi syg duit hueee"
"800318835454668800"	"ecogreenpark"	"Eco Green Park"	"2016-11-20 19:44:14"	"null"	"null"	"Dua maskapai ini memberikan diskon 20% bagi pengunjung eco green park, Apa saja syaratnya? https://t.co/pW9UdPAkMo  #ecogreenpark"
"800318549197668352"	"ProdukDigitalID"	"Digiz"	"2016-11-20 19:43:05"	"null"	"null"	"SALE GILA-GILA-an Diskon 70% s/d 80% di https://t.co/fKei2hUdHA  -D-"
"800318491119099904"	"TB_Junhoe"	"j u n e ㅡ JFB?!"	"2016-11-20 19:42:52"	"null"	"null"	"Bukan diskon ucet https://t.co/v1pgrt3jyq"
"800318412547178497"	"oktavianeloli"	"Loly Oktaviane"	"2016-11-20 19:42:33"	"null"	"null"	"RT @YouthZone46: Kapan terakhir kali kamu ke Taman Legenda Keong Emas? Dengan Kartu BNI dapat diskon 20% loh, Teman #BNIPromo. Info: https:…"
"800317913311756289"	"efviel"	"efviel"	"2016-11-20 19:40:34"	"null"	"null"	"Belanja aman dan terpercaya check it now  https://t.co/dxQto2hr9u ##diskon #ollshop #shoping"
"800317835411161092"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:40:15"	"null"	"null"	"Bank MEGA Promo Diskon hingga 30% di berbagai resto pilihan dengan menggunakan kartu kredit BANK MEGA https://t.co/xxqGnXqDnG"
"800317834983153664"	"AdaDiskon"	"AdaDiskon.com"	"2016-11-20 19:40:15"	"null"	"null"	"Promo diskon beli kosmetik Zoya hari ini https://t.co/FUKdYYsq2L"
"800317773939404800"	"maddoginfected"	"Maddog Infected™"	"2016-11-20 19:40:01"	"null"	"null"	"Dapatkan kupon diskon 20% #MADDOGINFECTED di @RockuRamen | Jl. Honggowongso No.140 | Open Daily 12.00 - 21.00 https://t.co/vUGsOtv3b7"
"800317003684679680"	"Ria_Bilqis"	"Ria Handayani"	"2016-11-20 19:36:57"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800316318809341952"	"syahronibintang"	"RONNI"	"2016-11-20 19:34:14"	"null"	"null"	"New Terios Spirit Diskon 22 Jt https://t.co/O1DMPvH0qU"
"800315897596362753"	"BillionStore"	"Billion Store ID"	"2016-11-20 19:32:33"	"null"	"null"	"Diskon! Di mal ga dapet jeans keren harga 100rb! Cepet order di WA 081293994981 https://t.co/IYhdLWLRCP @tweetjubel"
"800315859554025472"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-20 19:32:24"	"null"	"null"	"#diskon Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/fRRmczqtQs"
"800315859151581184"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-20 19:32:24"	"null"	"null"	"#diskon The Jungle Waterpark Great Deal - Diskon 25% https://t.co/zz3UbWw2Kg"
"800315859038326784"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-20 19:32:24"	"null"	"null"	"#diskon Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/2baJhozitm"
"800315737839648769"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:31:55"	"null"	"null"	"#diskon #promosi The Jungle Waterpark Great Deal - Diskon 25% https://t.co/gzqUKD5t6R"
"800315737835499520"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:31:55"	"null"	"null"	"#diskon #promosi Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/74fjBDfnbe"
"800315737810341889"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:31:55"	"null"	"null"	"#diskon #promosi The Body Shop Christmas Sale - Diskon 20% + 50% https://t.co/3VLaYDUyFd"
"800315737638203392"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:31:55"	"null"	"null"	"#diskon #promosi Texas Chicken Promo Menu Baru - Beli Cruncheese Chicken Cuma Rp. 16.364 https://t.co/oHUI9CSjYh"
"800315737516756992"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:31:55"	"null"	"null"	"#diskon #promosi Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/ZSyMhEx4g9"
"800315724413607936"	"ggo_fremmy"	"Cardinal Shana"	"2016-11-20 19:31:52"	"null"	"null"	"@ggomarques ""Level 3 special Gloves satu. Berapa?"" Shana tersenyum seramah mungkin, siapa tahu dikasih diskon?"
"800315697570017280"	"tky_rome"	"Raiden, 白井"	"2016-11-20 19:31:46"	"null"	"null"	"@tky_minhee // Muka pecinta diskon banget kamu mah."
"800315538949947392"	"pastagio_banjar"	"PastaGio Jogjakarta"	"2016-11-20 19:31:08"	"null"	"null"	"Diskon (potongan harga) -100rb dinner /ultah pada senin - jumat u/ follower snapchat… https://t.co/zPIJt5tecS"
"800315396926668805"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:30:34"	"null"	"null"	"Games & Mainan Super PROMO, Diskon hingga 65%,Info-> https://t.co/1swwVEDye4"
"800315396590948352"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:30:34"	"null"	"null"	"D'Paris Silver Diskon hingga 20% dengan Kartu Kredit PERMATA BANK https://t.co/GJYUuvP0gn"
"800315263618953216"	"maddoginfected"	"Maddog Infected™"	"2016-11-20 19:30:02"	"null"	"null"	"Dapatkan kupon diskon 20% #MADDOGINFECTED di @IcoBarbershop | Jl.Wirengan Baluwarti ( Samping Gedung Pertemuan ) https://t.co/L2OHdqFUrS"
"800315262717173760"	"tiket"	"Tiket.com"	"2016-11-20 19:30:02"	"null"	"null"	"Liburan gak pakai mahal! Diskon Rp. 200.000 dari OCBC NISP bikin Sobat Tiket lebih hemat via… https://t.co/einUKIOuNO"
"800315259491749888"	"EventJakartaCom"	"Event Jakarta"	"2016-11-20 19:30:01"	"null"	"null"	"Calling All tenants! New Year BigFest Pusat diskon barang2 berkelas! 28Des'16–1Jan'17 Di Grand Indonesia 08159399582 https://t.co/kHv1BMwQ8a"
"800315245960962048"	"nizartz"	"Низар Тхориq Зиад"	"2016-11-20 19:29:58"	"null"	"null"	"RT @raisa6690: Zara kapan diskon sih gue gigit nih"
"800315202411446272"	"kuroayumi"	"Ayumi"	"2016-11-20 19:29:48"	"null"	"null"	"@jscptr aku aja kesana abis uts kok... dan beruntung beli LN sung dapet diskon...   Kantong mahasiswa emg merana hiks"
"800315088217382912"	"realcoupons"	"Real Coupons"	"2016-11-20 19:29:20"	"null"	"null"	"RT @denyjackrose: Diskon 90% untuk Semua Produk di https://t.co/VjrW8xvdUK ambil kupon disini https://t.co/uYRRKfNjRm #Discount"
"800314729017151488"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:27:55"	"null"	"null"	"Lazada Promo Online REVOLUTION Sale - Gebrakan Diskon + Harga Special https://t.co/oHyaq5EpfV #diskon"
"800314725527678977"	"ReksadanaA"	"APL STRONG"	"2016-11-20 19:27:54"	"null"	"null"	"RT @meggabitta: Dari pada lo ribut. Mending pada beli BH sanah. Lumayan, dapet diskon bermanfaat pula."
"800314674923196416"	"BinhJune"	"Binh June"	"2016-11-20 19:27:42"	"null"	"null"	"@indosatcare  Terima kasih sudah memberikan diskon brlanja di lazada. I love you @indosatcare"
"800314655142875136"	"GudangJaya"	"Gudangjaya.com"	"2016-11-20 19:27:37"	"null"	"null"	"Toko Ac Elektronik Depok,Diskon Setiap Hari,Jual Ac,Kulkas,Mesin cuci,Led tv Terbaru,Bergaransi Resmi Pabrik. https://t.co/weOOfwgdGg"
"800314620854476800"	"iVisual_k"	"I'm Visual"	"2016-11-20 19:27:29"	"null"	"null"	"PROMOTE = DISKON! 20 twit promote = diskon 2 ribu 30 twit = 3 ribu 40 twit = 4 ribu >50 twit = 5 ribu"
"800314366306361344"	"sunswendy"	"❥승완이~"	"2016-11-20 19:26:28"	"null"	"null"	"@cyvjng ga ada diskon diskonan ntar aku rugi :("
"800314327525834752"	"kanianingsih"	"Kanianingsih"	"2016-11-20 19:26:19"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800314256415563776"	"denyjackrose"	"Deny Jackrose"	"2016-11-20 19:26:02"	"null"	"null"	"Diskon 90% untuk Semua Produk di https://t.co/VjrW8xvdUK ambil kupon disini https://t.co/uYRRKfNjRm #Discount"
"800314157908115456"	"raymonhakim1"	"Raymon Hakim"	"2016-11-20 19:25:39"	"null"	"null"	"RT @TravelNow79: Jumat barokah selera nusantara 65k. murah enak rame yuk yg mau #diskon 50% Resv 08116913002 @NagoyaMansion #batam https://…"
"800314042438979585"	"raymonhakim1"	"Raymon Hakim"	"2016-11-20 19:25:11"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"800314033182216193"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:25:09"	"null"	"null"	"THE BODY SHOP Diskon hingga 50%* dengan menukarkan MANDIRI fiestapoin https://t.co/4a9cnfrPQb"
"800314015138226176"	"ripyebin"	"Yebin҂"	"2016-11-20 19:25:04"	"null"	"null"	"@ripsomi @ripjwonw dapet diskon ga mba?"
"800313624677863424"	"ArmitaFibri"	"Armita Fibriyanti"	"2016-11-20 19:23:31"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800313579966636033"	"geekusumaa"	"Gesti Lestari Kusuma"	"2016-11-20 19:23:21"	"null"	"null"	"@LazadaID mau nyantai dikamar sambil tiduran terus ngecek produk Lazada yg lagi diskon besar""an hahha #CeritaBelanjaLazada"
"800313546705772545"	"shirtlova"	"MERCH JKT48/AKB48"	"2016-11-20 19:23:13"	"null"	"null"	"#ArigatouGhaida BACKPACK BLACK-WHITE-RED JKT48! Harga masih diskon cuma 100k. blm ongkir. Ini model terlaris lho https://t.co/I1JulXWMwP"
"800313356024299520"	"Peniyati05"	"Peniyati"	"2016-11-20 19:22:27"	"null"	"null"	"RT @shirtlova: BACKPACK BLACK-WHITE-RED JKT48! Harga masih diskon cuma 100k. blm ongkir. Ini model terlaris lho https://t.co/I1JulXWMwP #Ar…"
"800313279235039232"	"Sanjayaluv"	"Nurul dwi larasati"	"2016-11-20 19:22:09"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800313238810308608"	"reelisshoman"	"ㅤ"	"2016-11-20 19:21:59"	"null"	"null"	"@jaeilx94 kurang satu nih kita. Harus bertiga biar dapet diskon"
"800313207210450945"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-20 19:21:52"	"null"	"null"	"RT @Dealspromo: #hotel #di #batam Dapatkan #diskon https://t.co/oqafSvAQ0b     #promo Terbaik dipesan disini: https://t.co/Co1hvvgrkA https…"
"800313167494582273"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-20 19:21:42"	"null"	"null"	"RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…"
"800313167012184064"	"shirtlova"	"MERCH JKT48/AKB48"	"2016-11-20 19:21:42"	"null"	"null"	"BACKPACK BLACK-WHITE-RED JKT48! Harga masih diskon cuma 100k. blm ongkir. Ini model terlaris lho https://t.co/I1JulXWMwP #ArigatouGhaida"
"800312896076980224"	"GudangJaya"	"Gudangjaya.com"	"2016-11-20 19:20:38"	"null"	"null"	"Toko Ac Elektronik Depok,Diskon Setiap Hari,Jual Ac,Kulkas,Mesin cuci,Led tv Terbaru,Bergaransi Resmi Pabrik. https://t.co/JSLEiSPEGI"
"800312887612829696"	"metlandtambun_"	"Metland Tambun"	"2016-11-20 19:20:36"	"null"	"null"	"Launching produk terbaru dan terakhir di lokasi terdepan kawasan terpadu Metland Tambun. Harga mulai dari 800 jt-an… https://t.co/n8f7nNNYe8"
"800312746608717825"	"maddoginfected"	"Maddog Infected™"	"2016-11-20 19:20:02"	"null"	"null"	"Dapatkan kupon diskon 20% #MADDOGINFECTED di Kedai Kepo UMS | Jl. Mojo No.4 (Depan Kampus IV UMS) IG: @KedaiKEPO.ums https://t.co/jtMqr7JYAi"
"800312599434829824"	"Hemat_Liburan"	"Liburan Hemat"	"2016-11-20 19:19:27"	"null"	"null"	"yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini  https://t.co/VzmmEomzK9  #HotelMurah #Penginapan"
"800312493625065473"	"twcdhyunn"	"Miday"	"2016-11-20 19:19:02"	"null"	"null"	"@leehaeuyn ini udh otw akhir bulan ada diskon belum ._."
"800312079387279360"	"heriSBuhori"	"Heri S Buhori"	"2016-11-20 19:17:23"	"null"	"null"	"RT @GrandDafamBela: Tunjukan kartu BPJS ketenagakerjaan dan dapatkan diskon sampai 40% https://t.co/vGWHU9YIWh"
"800312000727220225"	"powerangerbiru1"	"m"	"2016-11-20 19:17:04"	"null"	"null"	"@perfcvk umpung diskon"
"800311599370223616"	"tasuniq"	"Tas Uniq"	"2016-11-20 19:15:29"	"null"	"null"	"Dapatkan dompetmokamula ini dengan harga harga 110rb. Diskon 10% untuk reseller. Add pin BB 73CBFCC4 https://t.co/xho8VPJ2Na"
"800311546907947008"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:15:16"	"null"	"null"	"KIDZANIA Fantastic Promo diskon 50% hanya dengan menunjukan STNK Mobil Anda* https://t.co/GTvoH34TXs"
"800310569945341953"	"AParayudha"	"Arifiadi Parayudha"	"2016-11-20 19:11:23"	"null"	"null"	"Welcome to Nagoya Mansion Hotel & Residence Batam #pesonaindonesia #indonesiabanget #diskon #hotel… https://t.co/HUnxH0W1x0"
"800310277132681216"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:10:13"	"null"	"null"	"BATIK DANAR HADI Diskon 15%+10% dan cicilan 0% HINGGA 6 bulan dengan KARTU KREDIT MANDIRI https://t.co/L139jOW9C2"
"800310276746842112"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-20 19:10:13"	"null"	"null"	"Camera & Fotografi lover,Gebyar diskon hingga 58%,Info->https://t.co/5KiEeVuDPI"
"800310276440657920"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:10:13"	"null"	"null"	"KYOCHON Promo Diskon 15% + Up to 25% dengan Mandiri Fiestapoin berlaku sd 31 Desember 2016 https://t.co/VY3YRglo9B"
"800310273332674560"	"AdaDiskon"	"AdaDiskon.com"	"2016-11-20 19:10:12"	"null"	"null"	"Ladies, koleksi wanita Hush Puppies diskon hingga setengah harga! Serbuu https://t.co/gNM9Q3unsT"
"800310226305941504"	"efviel"	"efviel"	"2016-11-20 19:10:01"	"null"	"null"	"Belanja aman dan terpercaya check it now https://t.co/p3xKPQl4Lr ##diskon #ollshop #shoping"
"800310184031567872"	"Jiya_Sang"	"UBII"	"2016-11-20 19:09:51"	"null"	"null"	"@Naomi_JKT48 @sendyJKT48 doanya semoga sendok bisninya lancar jaya 😉 klo qw beli diskon 99% 😆😆 ok gk mi?"
"800310091786252289"	"RiawaniElyta"	"IG : riawani_elyta"	"2016-11-20 19:09:29"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800310019170275329"	"TB_Rose97"	"채영이"	"2016-11-20 19:09:12"	"null"	"null"	"Kaya orang kere aja jun nyari diskon, duit mah gampang dicari https://t.co/LnqCgBQVdI"
"800309956306051073"	"aaa_gunkkk"	"AG"	"2016-11-20 19:08:57"	"null"	"null"	"sumpah gk niat banget belanja.... tp ada daya,, gatel liat diskon 😜😜 https://t.co/LCNSIoFuUV"
"800309838857138177"	"ThantryRitha"	"Tantri Juwita (ELF)"	"2016-11-20 19:08:29"	"null"	"null"	"RT @YouthZone46: Kapan terakhir kali kamu ke Taman Legenda Keong Emas? Dengan Kartu BNI dapat diskon 20% loh, Teman #BNIPromo. Info: https:…"
"800309602013220864"	"binjaisupermall"	"Binjai Supermall"	"2016-11-20 19:07:32"	"null"	"null"	"Joyful Season di Matahari Department Store Binjai Supermall. Diskon 50%+20% https://t.co/sn1A5Cibd9"
"800309575295475712"	"herjunot_adhiet"	"Herjunot S Adhietya"	"2016-11-20 19:07:26"	"null"	"null"	"RT @BiGTiVi: Sudah punya rencana liburan? Pesan kamar hotel sekarang juga di @MaxOneHotels. Diskon hingga 75%, klik : https://t.co/b4M7E5ZN…"
"800309381699026944"	"btsjamskr"	"Jams"	"2016-11-20 19:06:40"	"null"	"null"	"@theistral kalo tersesat tinggal manggil greb ae kak :v bayar mabelas rebu blom diskon jam sepi :v"
"800309361889275904"	"Fe_Ardiansah18"	"@Feri_Ardiansah18"	"2016-11-20 19:06:35"	"null"	"null"	"RT @KartuKreditBCA: #BCAOnlinePromo diskon hingga 85% setiap Senin dgn BCA Visa & MasterCard di merchant pilihan! Info lengkap kunjungi htt…"
"800309177268637696"	"wxldrose"	"Jenessa Shin."	"2016-11-20 19:05:51"	"null"	"null"	"@1993kgbjh ya borong baksonya. Yang banyak hehe. Kedipin abangnya biar di diskon"
"800309073749020672"	"SanibniN"	"nyitnyit"	"2016-11-20 19:05:26"	"null"	"null"	"Nungguin yang buka toko tanggal 28 desember siapa tau dapat diskon 😝 https://t.co/pFWgQLfWf0"
"800308985643548672"	"RBajoe_chacha"	"Roemahbajoechacha"	"2016-11-20 19:05:05"	"null"	"null"	"Gebyar Diskon Besar - Besaran dari RBCC nich bunda....  Pemesanan silahkan inbox send foto+ alamat lengkap + NO... https://t.co/zpzQjvYctD"
"800308914646446080"	"bba__na__na"	"nana"	"2016-11-20 19:04:48"	"null"	"null"	"@nayeour @HR_Chorong91 @chaecyong @minggirsana ayo kakak pembalutnya? lg diskon beli 1 gratis setengah"
"800308860447649793"	"psd_lovers"	"PSD Lovers Official"	"2016-11-20 19:04:36"	"null"	"null"	"Ada kabar gembira utk para calon yg mau menjadi reseller PSD,kita adakan diskon besar, penasaran? ayo ketahui selengkapnya CP: 087822177785"
"800308681808019456"	"MGsports_id"	"MG Sports Indonesia"	"2016-11-20 19:03:53"	"null"	"null"	"Promo Year End Sale: diskon 10% untuk semua tipe sepatu roda COUGAR... kunjungi Gramedia & toko… https://t.co/YUqGODGbyo"
"800307936702693376"	"BiGTiVi"	"BIGTV Indonesia"	"2016-11-20 19:00:55"	"null"	"null"	"Sudah punya rencana liburan? Pesan kamar hotel sekarang juga di @MaxOneHotels. Diskon hingga 75%, klik :… https://t.co/W3ajf92a5E"
"800307914946662400"	"PBPreferred"	"PermataPreferred"	"2016-11-20 19:00:50"	"null"	"null"	"Gunakan PermataShoppingCard untuk dapat diskon 50% di toko online terpilih & cashback 5% di semua toko online.  Cek… https://t.co/vbS74GXI7j"
"800307820159606784"	"IdaTahmidah1"	"idatahmidah.com"	"2016-11-20 19:00:27"	"null"	"null"	"RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth  Ada diskon 10℅ loh buat madunya..mau tahu infonya?"
"800307720855261185"	"pegi_pegi"	"pegipegi"	"2016-11-20 19:00:04"	"null"	"null"	"Ada diskon hotel Rp 50.000 tanpa min transaksi, khusus untuk followers baru account LINE pegipegi! Yuk add sekarang… https://t.co/3yjgqrqCVq"
"800307720834281473"	"katalogpromosi"	"katalogpromosi"	"2016-11-20 19:00:04"	"null"	"null"	"https://t.co/qxNJxEG2Z1 Promo TERBAIK UNTUK KELUARGA! Diskon Spesial hingga 70% https://t.co/d6SNYrYmPE https://t.co/R5jNTdZ8FH"
"800307715390181376"	"JakPatID"	"Jajak Pendapat"	"2016-11-20 19:00:03"	"null"	"null"	"yuk dukung #penelitian km dg pasang #kuisioner di jakPat^^ ad diskon buat mahasiswa lho, respondennya byk n valid^^ https://t.co/rxoX5ykBKg"
"800307714064715776"	"bukabuku"	"BukaBuku.COM"	"2016-11-20 19:00:02"	"null"	"null"	"#Serendipity >> https://t.co/Uxvl7h9vQI Edisi Non TTD Diskon 20% karya @eriscariani @penerbitinari https://t.co/txWwZgANYL"
"800307713766850560"	"KartuKreditBCA"	"Kartu Kredit BCA"	"2016-11-20 19:00:02"	"null"	"null"	"#BCAOnlinePromo diskon hingga 85% setiap Senin dgn BCA Visa & MasterCard di merchant pilihan! Info lengkap kunjungi… https://t.co/SDIhLujlRr"
"800307710587609088"	"DINOMARKET"	"DINOMARKET.com"	"2016-11-20 19:00:01"	"null"	"null"	"Lengkapi alat rumah tanggamu dgn Princess Kitchen Home Appliances Diskon Hingga 70%. Klik https://t.co/a0wCXwzuly… https://t.co/NOu9vxAMu9"
"800307709694410752"	"letsbehijab"	"Behijab"	"2016-11-20 19:00:01"	"null"	"null"	"Khusus bulan November, Behijab mengadakan program sale "" Big Sale November"" Dapatkan Diskon sampai dengan 50%... https://t.co/9iIyiqRiBx"
"800307600952696832"	"prstwaprilia"	"♥ Aprilia ♥"	"2016-11-20 18:59:35"	"null"	"null"	"Lah diskon disaat tgl tua"
"800307274216411137"	"KKRYSTALDAY"	"Keela"	"2016-11-20 18:58:17"	"null"	"null"	"@HOLXDAY ikut nf aja lagi diskon"
