@relation C__Users_Tifani_Documents_GitHub_ekstraksi-diskon_EkstraksiDiskon_data_processed_diskon

@attribute text string
@attribute @@class@@ {tidak,ya}

@data
'PupukUrea,Pupuk Urea,dagang sayur diskon beli bawa kantong belanja brilio _url_ ',tidak
'PupukUrea,Pupuk Urea,dagang sayur diskon beli bawa kantong belanja brilio _url_ ',tidak
'lhongbeans,eHongbin MilkyWay,ibu ibu cari diskon iya _url_ ',tidak
'lhongbeans,eHongbin MilkyWay,ibu ibu cari diskon iya _url_ ',tidak
'lhongbeans,eHongbin MilkyWay,ibu ibu cari diskon iya _url_ ',tidak
'KedsIndo,Keds Indonesia,fallaadinda hai falla diskon laku keds store ',tidak
'KedsIndo,Keds Indonesia,fallaadinda hai falla diskon laku keds store ',tidak
'KedsIndo,Keds Indonesia,fallaadinda hai falla diskon laku keds store ',tidak
'IndonesiaGaruda,Garuda Indonesia,ayaraaliy berkesempatan diskon reservasi kelas redemption terima kasih lea ',tidak
'IndonesiaGaruda,Garuda Indonesia,ayaraaliy berkesempatan diskon reservasi kelas redemption terima kasih lea ',tidak
'IndonesiaGaruda,Garuda Indonesia,ayaraaliy berkesempatan diskon reservasi kelas redemption terima kasih lea ',tidak
'AyaraAliy,Aliyatarrafiah,indonesiagaruda diskon tawar unrtuk promo year end ',tidak
'AyaraAliy,Aliyatarrafiah,indonesiagaruda diskon tawar unrtuk promo year end ',tidak
'AyaraAliy,Aliyatarrafiah,indonesiagaruda diskon tawar unrtuk promo year end ',tidak
'Nmjaosh,Osh a,ace wonshik iya beli diskon ',tidak
'Nmjaosh,Osh a,ace wonshik iya beli diskon ',tidak
'Nmjaosh,Osh a,ace wonshik iya beli diskon ',tidak
'gdyura,Yurara,seohynnie sedikit tambah diskon tawa ',tidak
'gdyura,Yurara,seohynnie sedikit tambah diskon tawa ',tidak
'gdyura,Yurara,seohynnie sedikit tambah diskon tawa ',tidak
'OomTedjo,Oom Tedjo,dono susah bahagia dipinjemin hostinggratis _url_ ',tidak
'OomTedjo,Oom Tedjo,dono susah bahagia dipinjemin hostinggratis _url_ ',tidak
'OomTedjo,Oom Tedjo,dono susah bahagia dipinjemin hostinggratis _url_ ',tidak
'kmgsvts,Kmg,radenkiky klaim promo diskon perangkat ag lte smartfren bawa perangkat nomor kartu identitas galeri rh ',tidak
'kmgsvts,Kmg,radenkiky klaim promo diskon perangkat ag lte smartfren bawa perangkat nomor kartu identitas galeri rh ',tidak
'kmgsvts,Kmg,radenkiky klaim promo diskon perangkat ag lte smartfren bawa perangkat nomor kartu identitas galeri rh ',tidak
'karinadnlstr,Karin,indonesiagaruda pilih jadwal harga tera diskon ',tidak
'karinadnlstr,Karin,indonesiagaruda pilih jadwal harga tera diskon ',tidak
'karinadnlstr,Karin,indonesiagaruda pilih jadwal harga tera diskon ',tidak
'anastashadw,masih polos,gojekindonesia apus diskon diskon pakai gopay guna driver males bikin diskon mikirin dapat driveri ',tidak
'anastashadw,masih polos,gojekindonesia apus diskon diskon pakai gopay guna driver males bikin diskon mikirin dapat driveri ',tidak
'anastashadw,masih polos,gojekindonesia apus diskon diskon pakai gopay guna driver males bikin diskon mikirin dapat driveri ',tidak
'ArekGathel,arek gathel,usaha louis vuitton bakar barang dagang jual jual harga diskon ',tidak
'ArekGathel,arek gathel,usaha louis vuitton bakar barang dagang jual jual harga diskon ',tidak
'ArekGathel,arek gathel,usaha louis vuitton bakar barang dagang jual jual harga diskon ',tidak
'misslizz,lisa kusumawati,pilih diskon ibu _url_ ',tidak
'misslizz,lisa kusumawati,pilih diskon ibu _url_ ',tidak
'misslizz,lisa kusumawati,pilih diskon ibu _url_ ',tidak
'greenteafreakss,DR,rt firstmediaworld sana simak informasi _url_ ',tidak
'greenteafreakss,DR,rt firstmediaworld sana simak informasi _url_ ',tidak
'greenteafreakss,DR,rt firstmediaworld sana simak informasi _url_ ',tidak
'otongdanpakpol,Otong dan Pakpol,wanita motivasi bangun semangat diskon besaran ',tidak
'otongdanpakpol,Otong dan Pakpol,wanita motivasi bangun semangat diskon besaran ',tidak
'otongdanpakpol,Otong dan Pakpol,wanita motivasi bangun semangat diskon besaran ',tidak
'karinadnlstr,Karin,indonesiagaruda halo garuda promo _url_ potong diskon cashbacknya ya  ',tidak
'karinadnlstr,Karin,indonesiagaruda halo garuda promo _url_ potong diskon cashbacknya ya  ',tidak
'karinadnlstr,Karin,indonesiagaruda halo garuda promo _url_ potong diskon cashbacknya ya  ',tidak
'efviel,efviel,belanja online murah diskon aman percaya check it now _url_  diskon ollshop shoping ',tidak
'efviel,efviel,belanja online murah diskon aman percaya check it now _url_  diskon ollshop shoping ',tidak
'efviel,efviel,belanja online murah diskon aman percaya check it now _url_  diskon ollshop shoping ',tidak
'suciriadi,RUMAH HIPNOTERAPI,diskon langgan _url_ pin bb f bb bb smm sinungwiloso jualbeli socialmedia srudukfollow ',tidak
'suciriadi,RUMAH HIPNOTERAPI,diskon langgan _url_ pin bb f bb bb smm sinungwiloso jualbeli socialmedia srudukfollow ',tidak
'suciriadi,RUMAH HIPNOTERAPI,diskon langgan _url_ pin bb f bb bb smm sinungwiloso jualbeli socialmedia srudukfollow ',tidak
'HJanuati,honai januati,rt adadiskon cari arisan kumpul bareng teman cobain warung lombok _url_ ',tidak
'HJanuati,honai januati,rt adadiskon cari arisan kumpul bareng teman cobain warung lombok _url_ ',tidak
'HJanuati,honai januati,rt adadiskon cari arisan kumpul bareng teman cobain warung lombok _url_ ',tidak
'Visonaeun,VYa,najaeminct rnjunctd yah asik ah uang diskon ',tidak
'Visonaeun,VYa,najaeminct rnjunctd yah asik ah uang diskon ',tidak
'Visonaeun,VYa,najaeminct rnjunctd yah asik ah uang diskon ',tidak
'mooienterprise,Mooi Net,jual voucher game online megaxus diskon murah gamers only bbm jabaeagg ',tidak
'mooienterprise,Mooi Net,jual voucher game online megaxus diskon murah gamers only bbm jabaeagg ',tidak
'mooienterprise,Mooi Net,jual voucher game online megaxus diskon murah gamers only bbm jabaeagg ',tidak
'winwinscheng,Wingwinga,lauhenry diskon christmas deketan tida hyung panutan terima kasih ',tidak
'winwinscheng,Wingwinga,lauhenry diskon christmas deketan tida hyung panutan terima kasih ',tidak
'winwinscheng,Wingwinga,lauhenry diskon christmas deketan tida hyung panutan terima kasih ',tidak
'olshopbali,Olshop Bali,usa pusing barang murah tambah diskon sale cek iya kakak perempuan saudara lakilaki _url_ ',tidak
'olshopbali,Olshop Bali,usa pusing barang murah tambah diskon sale cek iya kakak perempuan saudara lakilaki _url_ ',tidak
'olshopbali,Olshop Bali,usa pusing barang murah tambah diskon sale cek iya kakak perempuan saudara lakilaki _url_ ',tidak
'tinggisegar,Agen NHCP,sih mood cewek bagus tulis  diskon ',tidak
'tinggisegar,Agen NHCP,sih mood cewek bagus tulis  diskon ',tidak
'tinggisegar,Agen NHCP,sih mood cewek bagus tulis  diskon ',tidak
'wahyuwinoto,wahyu winoto,sepatu cewek cek _url_ diskon ',tidak
'wahyuwinoto,wahyu winoto,sepatu cewek cek _url_ diskon ',tidak
'wahyuwinoto,wahyu winoto,sepatu cewek cek _url_ diskon ',tidak
'riizqek,Rizqi P Saputra,jual mahal pikir ngadain diskon antri ngarep dewe  ',tidak
'riizqek,Rizqi P Saputra,jual mahal pikir ngadain diskon antri ngarep dewe  ',tidak
'riizqek,Rizqi P Saputra,jual mahal pikir ngadain diskon antri ngarep dewe  ',tidak
'lauhenry,ieHenry Laua,winwinscheng kga diskon lebaran jadi hyung panutan unfaedah v ',tidak
'lauhenry,ieHenry Laua,winwinscheng kga diskon lebaran jadi hyung panutan unfaedah v ',tidak
'lauhenry,ieHenry Laua,winwinscheng kga diskon lebaran jadi hyung panutan unfaedah v ',tidak
'maharanishakir,maharanishakira,telkomcare min diskon  indihome ',tidak
'maharanishakir,maharanishakira,telkomcare min diskon  indihome ',tidak
'maharanishakir,maharanishakira,telkomcare min diskon  indihome ',tidak
'aihsomi,rapci  SXMPOO,beli buku bes seler  hukum sunnah  rapci sist diskon _url_ ',tidak
'aihsomi,rapci  SXMPOO,beli buku bes seler  hukum sunnah  rapci sist diskon _url_ ',tidak
'aihsomi,rapci  SXMPOO,beli buku bes seler  hukum sunnah  rapci sist diskon _url_ ',tidak
'larasativera,larasativera,telkomcare min diskon mahasiswa indihome ',tidak
'larasativera,larasativera,telkomcare min diskon mahasiswa indihome ',tidak
'larasativera,larasativera,telkomcare min diskon mahasiswa indihome ',tidak
'arsknrwksn,Arieska Nur W,rt vaingloryid kendali harga rt beritahu teman tingkat diskon black friday vainglory https ',tidak
'arsknrwksn,Arieska Nur W,rt vaingloryid kendali harga rt beritahu teman tingkat diskon black friday vainglory https ',tidak
'arsknrwksn,Arieska Nur W,rt vaingloryid kendali harga rt beritahu teman tingkat diskon black friday vainglory https ',tidak
'jihazedge,Jihaz,sengaja pas ulang adminnya diskon besaran _url_ ',tidak
'jihazedge,Jihaz,sengaja pas ulang adminnya diskon besaran _url_ ',tidak
'jihazedge,Jihaz,sengaja pas ulang adminnya diskon besaran _url_ ',tidak
'rahadianaa,rahadiana D nugraha,dapat diskon vps digital ocean _url_ ',tidak
'rahadianaa,rahadiana D nugraha,dapat diskon vps digital ocean _url_ ',tidak
'rahadianaa,rahadiana D nugraha,dapat diskon vps digital ocean _url_ ',tidak
'amaleeaw,Amaylia Permahani,rt raisago zara diskon sih gigit ',tidak
'amaleeaw,Amaylia Permahani,rt raisago zara diskon sih gigit ',tidak
'amaleeaw,Amaylia Permahani,rt raisago zara diskon sih gigit ',tidak
'saddyaulia,SaDDy AuLiA,a day in my life buru diskon bath and bodyworks armando caruso saddy aulia _url_ youtube ',tidak
'saddyaulia,SaDDy AuLiA,a day in my life buru diskon bath and bodyworks armando caruso saddy aulia _url_ youtube ',tidak
'saddyaulia,SaDDy AuLiA,a day in my life buru diskon bath and bodyworks armando caruso saddy aulia _url_ youtube ',tidak
'solobuzzz,TRAVELLERS,rt aparayudha one bite is not enough for you tiramisu served at barbekyu pojok kuliner indonesiabanget diskon hotel https t ',tidak
'solobuzzz,TRAVELLERS,rt aparayudha one bite is not enough for you tiramisu served at barbekyu pojok kuliner indonesiabanget diskon hotel https t ',tidak
'solobuzzz,TRAVELLERS,rt aparayudha one bite is not enough for you tiramisu served at barbekyu pojok kuliner indonesiabanget diskon hotel https t ',tidak
'twiceminatozk,Sana,myeuiomina diskon ',tidak
'twiceminatozk,Sana,myeuiomina diskon ',tidak
'twiceminatozk,Sana,myeuiomina diskon ',tidak
'Rizalfaizall,RZLa,rt wdzg tunggu diskon gabung wadezigcrowd dapetin member card disc all items belanja wdzg _url_ ',tidak
'Rizalfaizall,RZLa,rt wdzg tunggu diskon gabung wadezigcrowd dapetin member card disc all items belanja wdzg _url_ ',tidak
'Rizalfaizall,RZLa,rt wdzg tunggu diskon gabung wadezigcrowd dapetin member card disc all items belanja wdzg _url_ ',tidak
'kemrondallasrp,kemron,urusan orang urusan orang mas mbak _url_ diskon ',tidak
'kemrondallasrp,kemron,urusan orang urusan orang mas mbak _url_ diskon ',tidak
'kemrondallasrp,kemron,urusan orang urusan orang mas mbak _url_ diskon ',tidak
'RobiFauji,robi f hidayat,riasnurulsuci notif diskon paket nikah mikir tanggal tua ttep ambil iya sia nyiakan diskon ',tidak
'RobiFauji,robi f hidayat,riasnurulsuci notif diskon paket nikah mikir tanggal tua ttep ambil iya sia nyiakan diskon ',tidak
'RobiFauji,robi f hidayat,riasnurulsuci notif diskon paket nikah mikir tanggal tua ttep ambil iya sia nyiakan diskon ',tidak
'boplumpgirl,AVAIL INCLUDE JAKSEL,avail jaksel iya besok isi slot besok diskon lohh cus dikeep slotnyaa tunggu dmnya yaa masbeb ',tidak
'boplumpgirl,AVAIL INCLUDE JAKSEL,avail jaksel iya besok isi slot besok diskon lohh cus dikeep slotnyaa tunggu dmnya yaa masbeb ',tidak
'boplumpgirl,AVAIL INCLUDE JAKSEL,avail jaksel iya besok isi slot besok diskon lohh cus dikeep slotnyaa tunggu dmnya yaa masbeb ',tidak
'PeninggiGrosir,Invite EFBFE,promo tinggi badan tiens order ayo invit rgardsrj sms _phone_ tiens murah promo diskon sragen s  infojatim retweet ',tidak
'PeninggiGrosir,Invite EFBFE,promo tinggi badan tiens order ayo invit rgardsrj sms _phone_ tiens murah promo diskon sragen s  infojatim retweet ',tidak
'PeninggiGrosir,Invite EFBFE,promo tinggi badan tiens order ayo invit rgardsrj sms _phone_ tiens murah promo diskon sragen s  infojatim retweet ',tidak
'winwinscheng,Wingwinga,lauhenry diskon deh iya iya iya hyung panutan ',tidak
'winwinscheng,Wingwinga,lauhenry diskon deh iya iya iya hyung panutan ',tidak
'winwinscheng,Wingwinga,lauhenry diskon deh iya iya iya hyung panutan ',tidak
'oliviamediru,Olivia Mediru,diskon kalah rusuh perut dompet hilap yal ',tidak
'oliviamediru,Olivia Mediru,diskon kalah rusuh perut dompet hilap yal ',tidak
'oliviamediru,Olivia Mediru,diskon kalah rusuh perut dompet hilap yal ',tidak
'boplumpgirl,AVAIL INCLUDE JAKSEL,edisi bu desak senin avail include diskon iooribu rate paket paket cuss langsung dm thang you ',tidak
'boplumpgirl,AVAIL INCLUDE JAKSEL,edisi bu desak senin avail include diskon iooribu rate paket paket cuss langsung dm thang you ',tidak
'boplumpgirl,AVAIL INCLUDE JAKSEL,edisi bu desak senin avail include diskon iooribu rate paket paket cuss langsung dm thang you ',tidak
'yolyol,Yolanda Yolanda,rt dwinedwin diskon mudik bni panorama tours _url_ _url_ ',tidak
'yolyol,Yolanda Yolanda,rt dwinedwin diskon mudik bni panorama tours _url_ _url_ ',tidak
'yolyol,Yolanda Yolanda,rt dwinedwin diskon mudik bni panorama tours _url_ _url_ ',tidak
'ridomansilo,Alfrido Manihuruk,motor sport yamaha diskon jelang _url_ teamfollowback followme ',ya
'denyjackrose,Deny Jackrose,diskon produk _url_ ambil kupon _url_ ',ya
'dithayuditha,ditha,jual rumah tipe harga juta cash keras diskon khisus _url_ ',ya
'ryannus,Rul,grab kasih diskon _url_ ',ya
'predatorfunpark,PredatorFunPark,diskon boardingpass air asia jatimpark predatorfunpark _url_ ',ya
'mustangfm,Mustang  Jakarta,belanja koleksi ramayana diskon lohii tokopedia ayo cek cerita _url_ ',ya
'gheewdd,Heufken,bicara bicara trans studio bandung diskon ktp jabar tmn nyuruh cpet sembuh nraktir menstrim ulang traktir ',ya
'POTIndo,PhotographerOTrainin,biaya daftar ribu ajar ribu daftar diskon ribu twit ',ya
'AdaDiskon,AdaDiskoncom,beli kue ulang spesial diskon beli kue dapur cokelat _url_ ',ya
'petrabkarunia,petra budi karunia,diskon booking hotel https t mudah share promo _url_ ',ya
'Giladiskon,Giladiskon Indonesia,diskon xtra bliblidotcom klik _url_ ',ya
'Carera,K R I S T I N,rt dinomarket new color samsung galaxy edge diskon rp juta rasa mewah samsung galaxy klik _url_ ',ya
'jehoptwt,Jehop,khanbinikon smartfrencare ifanuyaos promo diskon beli perangkat ag lte smartfren sesuai smsnya cek ketik lte kiri ',ya
'Giladiskon,Giladiskon Indonesia,promo promo special airasiaid gebyar diskon harga special informasi _url_ ',ya
'Terttiia,Tertia Lude,siap diri hong kong diskon gila gila wisatawan sambut musim dingin _url_ via tribuntravel ',ya
'marthasasongko,martha sasongko,diskon booking hotel https t mudah share promo _url_ ',ya
'djhoemadie,Joemadie,joma topflenya indoor buru juragan seri baru hanya warungbola rp ribu diskon ribu _url_ ',ya
'chynditan,cindytan,afgansyahreza promo hangat _url_ diskon bintangbola sportbook toto gelap poker _url_ ',ya
'RumahUsaha,wallpaper dinding,produk diskon toko interior malang ribu roll _url_ ',ya
'kupontripcom,Kupon Trip,kode promo redaksi doorz hotel pegipegi diskon _url_ _url_ ',ya
'katalogpromosi,katalogpromosi,the body shop promo diskon beli limited edition body product edisi christmas kartu mandiri _url_ ',ya
'HematLiburan,Liburan Hemat,nikmat promo of the week booking hotel murah indonesia diskon s _url_ promohotel hotelmurah libur hotel ',ya
'SoelOrthello,Samsoel Arifin,belanja alfamart solusi belanja hemat tambah diskon _url_ ',ya
'Razaqicoll,Galeri Razaqi,tas mango ori harga diskon habis murah counter ayo buru order inbonya iya ukur gambar ',ya
'Giladiskon,Giladiskon Indonesia,alat lengkap rumah tangga special promo diskon informasi _url_ ',ya
'efviel,efviel,promo diskon murah _url_ bukalapak _url_  diskon ollshop shoping ',ya
'dorika,dorika,rt dbsinarmas nikmat diskon furnitur favorit informa bayar pay by qr bang sinarmas download aplikasi _url_ ',ya
'bukuasyik,Buku asyik,po periode diskon serendipity rp normal rp order hub salah kontak _url_ ',ya
'dorika,dorika,rt dbsinarmas main kualitas sibuah hati nikmat diskon toys kingdom bayar pay by qr bang sinarmas https ',ya
'Giladiskon,Giladiskon Indonesia,belanja ribet gebrak diskon informasi _url_ ',ya
'nufazee,IG nufaze,rt duniaeni penisirin maduanak bikin anaklahapmakan grownhealth diskon loh madu informasi ',ya
'AdaDiskon,AdaDiskoncom,diskon beli minum bubble tea favorit hop hop _url_ ',ya
'Giladiskon,Giladiskon Indonesia,elektronik clearance sale mataharimallcom diskon informasi _url_ ',ya
'katalogpromosi,katalogpromosi,_url_ road to harbolnas estafet sale nikmat diskon tanggal november _url_ ',ya
'SalimaStore,Salima Store,mc overed diskon kode bde bahan chery della ukur s m l xl warna coklat orange harga normal _url_ ',ya
'Giladiskon,Giladiskon Indonesia,exclusive brand super promo mataharimallcom diskon informasi _url_ ',ya
'AdaDiskon,AdaDiskoncom,promo pilih main hemat water kingdom _url_ ',ya
'limiordy,limiordy,ayoo dapat  komik jago jualan  komik laris indonesia buru pre order nov _url_ ',ya
'Giladiskon,Giladiskon Indonesia,super promo coffeebeanindo diskon informasi _url_ ',ya
'Giladiskon,Giladiskon Indonesia,mega fashion clearance sale diskon informasi _url_ ',ya
'AdaDiskon,AdaDiskoncom,makan sushi puas poke sushi diskon _url_ ',ya
'putri,putri,rt gojekindonesia nikmat diskon rasa mudah nyaman aman go car download _url_ ',ya
'HotelMurah,Hotel Murah,nikmat promo of the week booking hotel murah indonesia diskon s _url_ promohotel hotelmurah libur hotel ',ya
'mugajaib,Mug Ajaib,diskon ajaib mug ajaib laku tanggal nov nov diskon promo ',ya
'Ndahfirr,indah,rt dcrepes dcrepers promo tanggal lho diskon ribu menu savory yukk mampir outlet dcrepes dcrepesroth https t ',ya
'BajuCoupleKita,Fashion Couple Baru,dress cakram couple ribu sms wa _phone_ diskon murahbanget reseller baru lengkap _url_ ',ya
'Randycotok,Randy Oktavia,soulmates vip room karokean jalan by pass pom bensin bukittinggi kasih diskon ',ya
'RedaksiOrtax,Ortax,dapat diskon beli akselerasi pph e faktur csv creator _url_ ',ya
'yutaandme,Sarah,dimplesjae yuta ty diskon beli iphone konter hp nya chenle ',ya
'wahyuwinoto,wahyu winoto,sepatu gaya cari _url_ diskon ',ya
'MarwindaSpd,winda spangba,istimewa kartu kredit bang mega manja diskon tambah cicil _url_ ',ya
'AdaDiskon,AdaDiskoncom,diskon beli menu suka crepe signature _url_ ',ya
'HematLiburan,Liburan Hemat,pesan hotel malang via _url_ murah _url_ inap hotelmurah diskon ',ya
'couplecoupleku,Pusat Jaket Couple,never let lupa couple ribu sms wa _phone_ diskon murahbanget reseller baru lengkap _url_ ',ya
'ceramahid,ceramahmotivasicom,beli _url_ hp handphone xiaomi samsung smartphone diskon discount murah _url_ ',ya
'DebbyDjumanta,Debbot Daaaaaaa,rt ozradiobandung download register uberidn dapat diskon jalan kode promo ozradiobdg https ',ya
'rorosyurayah,Roro Syurayah,rt iboxindonesia lindung baik iphone sayang uag casing diskon _url_ ',ya
'Giladiskon,Giladiskon Indonesia,promo tampil mumukau lazadaid diskon informasi _url_ ',ya
'resepkuelezat,Resep Kue Lezat,wow diskon heboh ribu bunda dapetin set food container isi iapcs pusing lihat _url_ ',ya
'penandpaw,PenPaw,pen paw jual kaos kaos branded murah murah diskon all hitam buru add rrsgeagj  penandpaw ',ya
'akbarmochamad,Akbar Mochamad,aplikasi aceindonesia wisatapenuhgaya promonya diskon buy get kualitas super travelgoals ',ya
'Fajarardiansah,Fajar ardiansyah,rt okezonenews beli mobil burtok autoro diskon rpbs juta _url_ _url_ ',ya
'PalembangInfo,PalembangInfo,sambut guru diskon persen paket servis lengkap astra motor sumsel _url_ ',ya
'kaskusjualbeli,KASKUS Jual Beli,belanja ribet diskon gede gede kaskus juragan _url_ _url_ ',ya
'sendyekr,Sendy,rt sendyekr cari makeup import ori tas murah banget ayo cek ig _url_ diskon looh ayo ',ya
'kickchickcloth,KICKCHICK CLOTH,close order teman teman see you tomorrow lupa order diskon all items stock batas _url_ ',ya
'GoGrabSport,IG GoGrabJersey,diskon jaket real madrid biru navy sisa size m idr ribu sms wa _phone_ bbm rjdabgae _url_ ',ya
'XLadas,XL Kota Palembang,nikmat promo diskon beli paket comboxtra bayar _url_ ',ya
'VerraViandra,Verra Viandra,sambut guru diskon persen paket servis lengkap astra motor sumsel _url_ _url_ ',ya
'katalogpromosi,katalogpromosi,dgreen kayon diskon kamar harga publish kartu debit kartu kredit danamon _url_ ',ya
'Giladiskon,Giladiskon Indonesia,gadget electronic sale diskon informasi _url_ ',ya
'WDZG,WADEZIGa,tunggu diskon gabung wadezigcrowd dapetin member card disc all items belanja wdzg _url_ ',ya
'tanudi,tanudi kiman,rt cikalaksara ingat international childrens day nov cikal aksara diskon ebook _url_ ',ya
'JaketDistro,Jaket Distro Bandung,jaket jeans denim size m l xl levis kombinasi fleece harga ribu pc jabodetabek free ongkr beli pcs diskon ribu _url_ ',ya
'AgustinaJkt,Agustina,rt adadiskon burger chicken sandwich mozza fish sandwich aw diskon _url_ ',ya
'JaketDistro,Jaket Distro Bandung,jaket jeans denim size m l xl bahan jeans harga ribu pc jabodetabek free ongkr beli pcs diskon ribu _url_ ',ya
'katalogpromosi,katalogpromosi,promo everyday spending ekstra diskon kartu kredit standard chartered _url_ ',ya
'katalogpromosi,katalogpromosi,_url_ promo diskon hotel kartu kredit bca laku sd oktober _url_ ',ya
'misteraladinID,Mister Aladin,get more travel privileges kartu kredit citibang dapetin diskon hotel up to rp ribu cek _url_ ',ya
'AdaDiskon,AdaDiskoncom,burger chicken sandwich mozza fish sandwich aw diskon _url_ ',ya
'nofibenu,Nofi Ferdiyanti Benu,salah untung memberoriflame jajan irit diskon member ',ya
'kdri,Kementerian Desain,diskon kdri anima expo available size xs s xl xxl order _url_ sms wa _url_ ',ya
'zupparella,Zupparella,hae zupper promo ceremonday diskon all variant zuppa soup pasta lho ',ya
'Giladiskon,Giladiskon Indonesia,promo diskon fashion gila gila informasi _url_ ',ya
'katalogpromosi,katalogpromosi,dparis silver promo diskon kartu kredit permata sd januari _url_ ',ya
'tiket,Tiketcom,diskon rp terbang destinasi negeri pilih _url_ _url_ ',ya
'katalogpromosi,katalogpromosi,maximart promo fiestapoin diskon kartu mandiri periode des _url_ ',ya
'sagitariesbutik,Sagitaries Shop,assalamu alaikum diskon kembar putri bunda baju bahan katun ukur small _url_ ',ya
'Himynameisdaus,DAUS,spesial burger whatever diskon gengs yuhuu visit on _url_ ',ya
'kaoscouple,Grosir Kaos Couple,pusple merah couple ribu sms wa _phone_ diskon murahbanget reseller baru lengkap _url_ ',ya
'burupromo,Buru Promo,diskon buru koleksi fashion rococo plaza indonesia _url_ jakarta kota mall pakaiandanaksesoris ',ya
'NursingID,Indonesia Nursing,mataharimallcom beli sepatu crocodille label diskon diskriminasi ',ya
'pegipegipromo,PegiPegi Promo,crazi deals hotel bal diskon up to _url_ ',ya
'SobatDewi,Dewi,pakai wanita diskon matahari solo square _url_ _url_ ',ya
'katalogpromosi,katalogpromosi,permata bang belanja pintar diskon cashback permata hero card _url_ ',ya
'katalogpromosi,katalogpromosi,adik leila promo diskon up to kartu kredit bang mega _url_ ',ya
'nunggwinda,Winnda,rt comicsunda promoii diskon kaos comicsunda awasseukeut informasi contact bbm dssaiffb line awasseukeut pakai di _url_ ',ya
'palurplasa,Palur Plasa,rangka ulang terascfe diskon food dring khusus tanggal nov all day l _url_ ',ya
'pegipegipromo,PegiPegi Promo,diskon hotel rp min transaksi khusus followers account line pegipegi ayo add _url_ ',ya
'Giladiskon,Giladiskon Indonesia,sembilan bahan pokok clearance sale diskon informasi _url_ ',ya
'katalogpromosi,katalogpromosi,club promo diskon kartu kredit uob _url_ ',ya
'JonasPhoto,Jonas Photo ID,hai tweeps cetak diskon ayo besok jonasphoto banda penjahat kelamin only jonasphoto jl banda bandung ',ya
'snrprivat,snrprivat,haloo promo les privat privat grup desember free regist diskon dep ',ya
'RumahCoupleID,Grosir Baju Couple,mahasiswa couple ribu sms wa _phone_ diskon murahbanget reseller baru lengkap _url_ ',ya
'ORORI,ORORI,diskon rangka cincin design my own klik _url_ _url_ ',ya
'NAVYSSTORE,Navys Store,diskon loh lewat iya _url_ ',ya
'MatahariMallCom,MatahariMallcom,special deals kotenya mmallgurs diskon https t beli _url_ ',ya
'maddoginfected,Maddog Infecteda,dapat kupon diskon maddoginfected arjeskitchen kampus uns barat rsj solo open _url_ ',ya
'maddoginfected,Maddog Infecteda,dapat kupon diskon maddoginfected retrogfbarber jalan bangkit nasional asb surakarta _url_ ',ya
'katalogpromosi,katalogpromosi,_url_ promo diskon hotel tiket pesawat rp tiket kereta api rp cc anz _url_ ',ya
'ecogreenpark,Eco Green Park,maskapai diskon kunjung eco green park syarat _url_ ecogreenpark ',ya
'ProdukDigitalID,Digiz,sale gila gila an diskon s di _url_ ',ya
'syahronibintang,RONNI,new terios spirit diskon juta _url_ ',ya
'ozradiobandung,OZ RADIO  FM,download register uberidn dapat diskon jalan kode promo ozradiobdg _url_ ',ya
'Giladiskon,Giladiskon Indonesia,diskon promosi texas chicken promo menu beli cruncheese chicken rp _url_ ',ya
'pastagiobanjar,PastaGio Jogjakarta,diskon potong harga ribu dinner ulang senin jumat follower snapchat _url_ ',ya
'Giladiskon,Giladiskon Indonesia,games main super promo diskon informasi _url_ ',ya
'katalogpromosi,katalogpromosi,dparis silver diskon kartu kredit permata bang _url_ ',ya
'EventJakartaCom,Event Jakarta,calling all tenants new year bigfest pusat diskon barang barang kelas des jan grand indonesia _phone_ _url_ ',ya
'realcoupons,Real Coupons,rt denyjackrose diskon produk _url_ ambil kupon _url_ discount ',ya
'Giladiskon,Giladiskon Indonesia,lazada promo online revolution sale gebrak diskon harga special _url_ diskon ',ya
'kickchickcloth,KICKCHICK CLOTH,bucket hat from kickchickcloth diskon   buru yaa koleksi bucket hat ayam kecee order wa _url_ ',ya
'iVisualk,Im Visual,promote diskon twit promote diskon ribu twit ribu twit ribu twit ribu ',ya
'denyjackrose,Deny Jackrose,diskon produk _url_ ambil kupon _url_ discount ',ya
'raymonhakim,Raymon Hakim,rt travelnowjg jumat barokah selera nusantara gsk murah enak ramai ayo diskon resv _phone_ nagoyamansion batam https ',ya
'katalogpromosi,katalogpromosi,the body shop diskon tukar mandiri fiestapoin _url_ ',ya
'shirtlova,MERCH JKTAKB,arigatoughaida backpack black white redaksi jktab harga diskon iook ongkos kirim model laris lho _url_ ',ya
'DISKONBATIK,DISKON BATIK,rt dealspromo hotel batam dapat diskon _url_ promo baik pesan _url_ https ',ya
'DISKONBATIK,DISKON BATIK,rt nmresidence dapat diskon langsung ijuta sewa apartement nagoya mansion hub tenant _phone_ klik https ',ya
'metlandtambun,Metland Tambun,launching produk baru lokasi depan kawasan padu metland tambun harga juta an _url_ ',ya
'heriSBuhori,Heri S Buhori,rt granddafambela tunjuk kartu bpjs ketenagakerjaan dapat diskon _url_ ',ya
'tasuniq,Tas Uniq,dapat dompetmokamula harga harga ribu diskon reseller add pin bb jecbfcca _url_ ',ya
