id	username	name	created_at	lat	long	status	ya/tidak	kategori
8.0055E+17	karskyah	karsdiansyah	21/11/2016 11:03	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.0055E+17	Hondavipcard	Honda VIP Card	21/11/2016 11:02	null	null	Dapatkan diskon 10% untuk setiap transaksi di 10 outlet Gado-gado Boplo. Info https://t.co/rwXlp37F3k @WahanaHonda https://t.co/QGhcERE4Tl		
8.0055E+17	AyuTasia_	Ayu Anastasia	21/11/2016 11:02	null	null	Nikmati Promo of The Week booking hotel murah di Indonesia  diskon s.d 67% https://t.co/6pjtSxQcgS  #PromoHotel #HotelMurah #Liburan #Hotel		
8.0055E+17	dinimudrika	Dini Mudrika	21/11/2016 11:02	null	null	@AulDini @LeoSimorangkir diskon utk siapo? Utk kau ul? Sejak kapan kau mesti bayar kalo ambo yg pegang?		
8.0055E+17	Abdulmt91	Mas Abdul	21/11/2016 11:02	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.0055E+17	katalogpromosi	katalogpromosi	21/11/2016 11:01	null	null	https://t.co/TS0hYYDegG Promo Diskon hingga Rp 200.000 dengan Kartu Kredit BCA sd. 12 Desember 2016… https://t.co/GM58mj3nni		
8.0055E+17	orami_id	Orami Indonesia	21/11/2016 11:01	null	null	Nikmati diskon 30% untuk semua produk favorit* dengan menggunakan kode voucher HEBOH30! *S&K berlaku https://t.co/dxIkpNiM8I		
8.0055E+17	AulDini	DiniAulia	21/11/2016 11:01	null	null	@dinimudrika @LeoSimorangkir wokeehh.. etapi emang lagi diskon yoh? waahh.. kebetulan sepupu amb nak nikah. ahahhaa X'))		
8.0055E+17	urcafiene	🐥	21/11/2016 11:01	null	null	@failyein @gfrensnb @hanrassi @jsjorc @SK_Yeeun98 @twicdhyun_ @uzzuSeolaa mau beli ga sist? Dikasih diskon spesial nich		
8.0055E+17	pegi_pegi	pegipegi	21/11/2016 11:00	null	null	Bikin libur Natal & Tahun Baru kamu makin murah dengan kk & debit online Mandiri! Ada diskon ratusan ribu rupiah di… https://t.co/i8SMZYNV7R		
8.0055E+17	Mufarida6	Mufarida	21/11/2016 11:00	null	null	"Love nature Aloe Vera cocok untuk cwo  cwe hrga jg terjangkau diskon hingga -30% ,info order dan member pin 7f76b84… https://t.co/aWhNzeBykX"		
8.00549E+17	GilaPromoDotCom	GilaPromo	21/11/2016 11:00	null	null	#diskon Wendys Restaurant Super Deal - Diskon Heboh 50% https://t.co/6HYXGEjeeV		
8.00549E+17	GilaPromoDotCom	GilaPromo	21/11/2016 11:00	null	null	#diskon Vinoti Living Early Holiday Shopping Promo - Diskon 50% https://t.co/extNhKjaZS		
8.00549E+17	GilaPromoDotCom	GilaPromo	21/11/2016 11:00	null	null	#diskon Air Asia Promo Festival Jalan-Jalan - Terbang Mulai Rp. 389.000 https://t.co/a7OeXOByAG		
8.00549E+17	GilaPromoDotCom	GilaPromo	21/11/2016 11:00	null	null	#diskon PHD Pizza Super Monday Madness - Beli 1 Gratis 1 Pizza Classic https://t.co/f5SW0dfR1E		
8.00549E+17	GilaPromoDotCom	GilaPromo	21/11/2016 11:00	null	null	#diskon Papa Rons Monday Best Offer - Beli 1 Gratis 1 https://t.co/2FqsQJDFBj		
8.00549E+17	rumahmadani	Rumah Madani	21/11/2016 11:00	null	null	"Diskon 10% - AN-AG06 Merah Cabe  Dari Harga Rp. 157.000,- Jadi Rp. 147.300,- saja ^_^ Gamis cantik Alnita dengan... https://t.co/LHI5HEnr4l"		
8.00549E+17	bukabuku	BukaBuku.COM	21/11/2016 11:00	null	null	#Serendipity >> https://t.co/Uxvl7h9vQI  Edisi Non TTD Diskon 20% karya @eriscariani @penerbitinari https://t.co/nYl6Vhx1so		
8.00549E+17	DINOMARKET	DINOMARKET.com	21/11/2016 11:00	null	null	Nikmati alunan musikmu dgn Headphone Bose Collection.Diskon Hingga Rp900 Ribu. Klik https://t.co/GmKnKSdZkD… https://t.co/HV2QEGeF0a		
8.00549E+17	katalogpromosi	katalogpromosi	21/11/2016 10:59	null	null	https://t.co/TS0hYYDegG Promo Diskon hingga Rp 200.000 dengan Kartu Kredit BCA sd. 12 Desember 2016 https://t.co/0yeCHRgoTX		
8.00549E+17	fuhjah23	RyanAlFuhja	21/11/2016 10:59	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00549E+17	MeikiTasUnik	Kreasi Unik & Etnik	21/11/2016 10:58	null	null	https://t.co/J8OwY8e3ia		
8.00548E+17	modar_ko	mas	21/11/2016 10:56	null	null	RT @icha__chachavl: ada ya orng yg udahh d ksh promo mshh bisa mnta diskon? ada banyak dan org kek gtutuhh ngeselinnya parah . banyak ngomo…		
8.00548E+17	jah_ajahCEG10	Jah-Jah	21/11/2016 10:55	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00548E+17	abiaturouf	abiatur rouf	21/11/2016 10:55	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00548E+17	UKMKlaten	UKM Klaten	21/11/2016 10:55	null	null	"Grosir Baju Renang Anak & Bayi #BRANDED Murah,klik https://t.co/MdsxvMbMDf HARGA MULAI 40ribuan DISKON hingga 20% S… https://t.co/LiaTQ2f720"		
8.00548E+17	AulDini	DiniAulia	21/11/2016 10:54	null	null	@dinimudrika @LeoSimorangkir dak inget. amb cuma ngeh pas disebut mamameme diskon 10%		
8.00548E+17	LinggaShakti	Lingga Right	21/11/2016 10:54	null	null	"@optikseis pembelian tunai, apakah ada diskon?"		
8.00548E+17	dinimudrika	Dini Mudrika	21/11/2016 10:54	null	null	"@AulDini @LeoSimorangkir bang leo mau diskon? Esalah, mau nikah? Sama siapa? Sama tiang listrik? 😂"		
8.00548E+17	gzta	"GESTA DINIARTI, S.E"	21/11/2016 10:54	null	null	Masa-masa dimana baca kata 'Diskon/Promo' bikin gelagepan kepengen tp ternyata.....		
8.00548E+17	baabayhaq	BAYYHAQI	21/11/2016 10:54	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00548E+17	GudangJaya	Gudangjaya.com	21/11/2016 10:53	null	null	"Toko Ac Elektronik Depok,Diskon Setiap Hari,Jual Ac,Kulkas,Mesin cuci,Led tv Terbaru,Bergaransi Resmi Pabrik. https://t.co/twGg42a6rN"		
8.00548E+17	ayooklikdotcom	ayooklik.com	21/11/2016 10:53	null	null	""" Promo Jual Rugi Otterbox"" Otterbox symmetry series iphone 6, diskon 19% loh * berlaku 🕛 12.00 - 13.00 * hanya 15… https://t.co/o6SWJ4Rfgf"		
8.00548E+17	AulDini	DiniAulia	21/11/2016 10:53	null	null	"@LeoSimorangkir @dinimudrika kamu kalo mau nikah, itu usaha nya DinMud lagi kasih diskon noh."		
8.00547E+17	LeoSimorangkir	LS	21/11/2016 10:52	null	null	@AulDini @dinimudrika oooh... Hantu diskon !! Hih !! Malu2in !!   ....dimana sik ?!! :p		
8.00547E+17	rin_haerin	Rina desmawati	21/11/2016 10:52	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00547E+17	aldifahmm	Aldi Fah	21/11/2016 10:50	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00547E+17	Giladiskon	Giladiskon Indonesia	21/11/2016 10:50	null	null	"Smartphone & Gadget Super SALE, Diskon hingga 50%,Info--> https://t.co/5yR0OKof7S"		
8.00547E+17	kulinaID	Kulina	21/11/2016 10:50	null	null	November Hujan Diskon Rp 75rb u/ semua menu di #Kulina | Cuma sampai hari ini. Buruan! #diskon #catering #Jakarta… https://t.co/aHtCGkgLNx		
8.00547E+17	GudangJaya	Gudangjaya.com	21/11/2016 10:49	null	null	"Toko Ac Elektronik Depok,Diskon Setiap Hari,Jual Ac,Kulkas,Mesin cuci,Led tv Terbaru,Bergaransi Resmi Pabrik. https://t.co/ZLbeRYZV61"		
8.00547E+17	lazypotatou	super sambal wannabe	21/11/2016 10:49	null	null	@unrobotic IYALAH pake go-pay pula jadi diskon 40%  all hail diskonan.		
8.00547E+17	tokocamzone	Tokocamzone	21/11/2016 10:49	null	null	PROMO TOKOCAMZONE CAB. BEC BANDUNG!!! Dapatkan Diskon Rp 100.000 Setiap Pembelian Mirrorless Sony beserta Adapter!… https://t.co/iXJD0SQMy5		
8.00546E+17	AulDini	DiniAulia	21/11/2016 10:48	null	null	always proud to be ur friend.  pagi ini di mobil dengerin mamameme ngasih diskon 10% dari radio.  ihiy~ https://t.co/Uu1mzfyYtV		
8.00546E+17	binusiancard	BINUSIAN Card	21/11/2016 10:47	null	null	"HI BINUSIAN, hanya dengan menunjukkan BINUSIAN Card Flazz kamu bisa mendapatkan diskon 43% di @SnowBayID https://t.co/j4ey5aJCpX"		
8.00546E+17	wibiprastio_	Wibi Prastio	21/11/2016 10:47	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00546E+17	namjsoul	joo	21/11/2016 10:47	null	null	sale=diskon https://t.co/fcqd5W2Uud		
8.00546E+17	AlmaPutri55	almaputri	21/11/2016 10:47	null	null	@elzattahijab di purwakarta kok ada diskon kak?		
8.00546E+17	Ms_Rheia	Rheia Leanore. A	21/11/2016 10:46	null	null	@pIincesrl HecateUks itu udh diskon msih minta beliin..😅		
8.00546E+17	bangyannt	Bang Yanto	21/11/2016 10:46	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00546E+17	riza_fun	Mandanya Nizam H	21/11/2016 10:45	null	null	"BISMILLAH,, HARGA BARU UNTUK RESELLER Handsock  HARGA ECER 20.000  1 Lusin diskon 20% (16000) 1 Kodi diskon 25%... https://t.co/nMMzcRlCBq"		
8.00546E+17	kartudanamon	Kartu Danamon	21/11/2016 10:45	null	null	Diskon 15% untuk all item  dgn @kartudanamon  di Bateeq Trans Studio Mall s/d 31-Jan-17 info 1 500 090.SKB		
8.00545E+17	RifFaA_	Riffaa	21/11/2016 10:43	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00545E+17	Muliabantul	MULIA TOSERBA BANTUL	21/11/2016 10:43	null	null	Dapatkan diskon dan hadiah menarik dalam pembelian susu di konter susu Mulia Toserba Bantul		
8.00545E+17	denta_05bang	denta 05 banks	21/11/2016 10:42	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00545E+17	IrvanNandang	IG : nandang_irpan	21/11/2016 10:41	null	null	RT @alfacartID: Hari Senin Waktu Belanja Pakai @KartuKreditBCA Dapat DISKON 15% Ketik Kode Voucher BCACART15 .Check >> https://t.co/X0shfZ7…		
8.00545E+17	shownuish	onu	21/11/2016 10:41	null	null	@yoonaaish kalau beli 10 +1 terus diskon 1%		
8.00544E+17	Talalalili	Tralalalili	21/11/2016 10:40	null	null	@Bukalapak_Care promo cimb niaga diskon 30rb kok belum bisa yah ?? padahal pembelian lebih dari 100rb dan mencoba metode pembayan cimb niaga		
8.00544E+17	efviel	efviel	21/11/2016 10:40	null	null	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/PzkY7NqOtE ##diskon #ollshop #shoping		
8.00544E+17	SriNinuk	Sri Ninuk	21/11/2016 10:40	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00544E+17	katalogpromosi	katalogpromosi	21/11/2016 10:40	null	null	SUZUYA SUPERSTORE PROMO GEBYAR ANNIVERSARY Diskon hingga 50% https://t.co/dWnM2BxuSK		
8.00544E+17	katalogpromosi	katalogpromosi	21/11/2016 10:40	null	null	https://t.co/oRwAGToHp5 Promo Extra Diskon Rp 50.000 untuk Pembayaran Menggunakan KREDIVO https://t.co/LE6jWwVGBn		
8.00544E+17	Anni_Nuraenni	Anni Nuraeni	21/11/2016 10:39	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00544E+17	ShoesCleanMKS	IG: ShoesCleanMks	21/11/2016 10:39	null	null	Promo diskon 50.000 is back ! • Minimal membawa 3 pasang di seluruh outlet @shoescleanmks dan… https://t.co/qw7K9O589T		
8.00544E+17	wirdaoctania	O C T A N I A	21/11/2016 10:38	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00544E+17	iradioBJM	90.1 FM iradio BJM	21/11/2016 10:38	null	null	"I-Listeners, yuk mampir ke @novotelbanjar ada diskon 20% untuk Spa Nanang&Galuh. info lebih lanjut lihat dibwh ini… https://t.co/h4anjp4Yg5"		
8.00544E+17	atinyp	Atin Yuni Purwanti	21/11/2016 10:37	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00543E+17	viitaeh_	Mphii	21/11/2016 10:36	null	null	@Hollyswgar diskon ea lah diskon		
8.00543E+17	DiskonPlus	Exclusive Card	21/11/2016 10:36	null	null	dapatkan diskon 10% di #seaworld #ancol #jakarta #indonesia dengan menggunakan FlipFLop Exclusive card https://t.co/PO57jcvTNU		
8.00543E+17	B_Gede7	Bangbang	21/11/2016 10:35	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00543E+17	misteraladinID	Mister Aladin	21/11/2016 10:35	null	null	"Diskon hotel s.d 50%, cashback s.d Rp1JT & potongan s.d Rp500rb tiket pesawat s.d 27 Nov. CEK… https://t.co/eiVzV1FXtm"		
8.00543E+17	nia_259	Wirda Octania	21/11/2016 10:34	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00543E+17	ryuvelis	yuzi⭐	21/11/2016 10:34	null	null	@kteviyung sedia jasa bapak penghulu kok murah diskon besok mau masalan		
8.00543E+17	rika_iika	Rika Siti Sya'adah	21/11/2016 10:33	null	null	sophie diskon 80% Tuhan tolong lindungi aku dari godaan diskon yg terkutuk. Harus nabung buat hedon di februari 😩		
8.00542E+17	FamWiee	Fam	21/11/2016 10:32	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00542E+17	gmyesaya	Yesaya A Silalahi	21/11/2016 10:30	null	null	diskon belanja di https://t.co/JraeF6Ymxv dg menggunakan kode voucher:ZBAPZG47 #fashion #diskon #voucher #belanja		
8.00542E+17	GilaPromoDotCom	GilaPromo	21/11/2016 10:30	null	null	#diskon Vinoti Living Early Holiday Shopping Promo - Diskon 50% https://t.co/IpSZG5URAd		
8.00542E+17	GilaPromoDotCom	GilaPromo	21/11/2016 10:30	null	null	#diskon Wendys Restaurant Super Deal - Diskon Heboh 50% https://t.co/xJnpSWqTum		
8.00542E+17	GilaPromoDotCom	GilaPromo	21/11/2016 10:30	null	null	#diskon Papa Rons Monday Best Offer - Beli 1 Gratis 1 https://t.co/KDPMhXvikW		
8.00542E+17	GilaPromoDotCom	GilaPromo	21/11/2016 10:30	null	null	#diskon Air Asia Promo Festival Jalan-Jalan - Terbang Mulai Rp. 389.000 https://t.co/VbC46xH8fV		
8.00542E+17	GilaPromoDotCom	GilaPromo	21/11/2016 10:30	null	null	#diskon PHD Pizza Super Monday Madness - Beli 1 Gratis 1 Pizza Classic https://t.co/nlCNfSN3Cd		
8.00542E+17	GreenNitrogen	Green Nitrogen	21/11/2016 10:30	null	null	Mau dpt diskon 50% untuk isi baru 2 ban motor atau 4 ban mobil sekaligus? Unduh aja vouchernya. GRATIS kok!… https://t.co/LIriv4pGfl		
8.00542E+17	mooienterprise	Mooi Net	21/11/2016 10:30	null	null	Jual voucher game online / kode Google Play. Diskon murah. Gamers only. BBM 74843A66.		
8.00542E+17	kartudanamon	Kartu Danamon	21/11/2016 10:30	null	null	Diskon 30%  Makanan dgn @kartudanamon  di D'Nine Steak JL Arif Rahman Hakim s/d 31-Dec-16 info 1 500 090.SKB		
8.00542E+17	katalogpromosi	katalogpromosi	21/11/2016 10:30	null	null	WATCH WORLD Plaza Senayan GRAND Opening Promo Diskon hingga 50% + cicilan 0% hingga 12 bln dgn Kartu Kredit MANDIRI https://t.co/tU6Ecpgcsi		
8.00542E+17	susupeninggibdn	Peninggi Badan Alami	21/11/2016 10:30	null	null	Boss_Iklan #PENINGGIBADANALAMI #NHCP #ZINC pertumbuhan keatas. dapatkan diskon khusus 082121708858 / 2215F955		
8.00542E+17	asfiaz23	A's Fiaz	21/11/2016 10:30	null	null	"RT @imamdarto: Yooottt, semuanya naik UBERMOTOR yuukksss, minggu ini lagi diskon 50% pake kode promo JKTMOTOSEP19 muraaah banget!"		
8.00542E+17	ACMI1899	AC Milan Indonesia	21/11/2016 10:30	null	null	"⚽ FANS BERAT MILAN harus punya dua produk terbaru MILAN ini DISKON bagi yang ikut PREORDER ini up to 33%, jangan... https://t.co/pmJwNxmRCf"		
8.00542E+17	iradiobdg	iradiofm bandung	21/11/2016 10:30	null	null	"Popok Bayi Fitti 2,5kali lebih kering | diskon hingga 70% di https://t.co/Jq5xB7l5Y5 mulai tgl 11Nov'16. Info: Join Facebook Fitti Indonesia"		
8.00542E+17	kopirelo	IG : kopirelo	21/11/2016 10:30	null	null	Belanja Kopirelo Coffee di @tokopedia dan dapatkan diskon 10% all items! Kapan lagi? https://t.co/3OK4pn62a4 https://t.co/OFIDKfCAAY		
8.00542E+17	tiket	Tiket.com	21/11/2016 10:30	null	null	Kalau 1 malam diskon Rp. 100.000. 3 malam diskon jadi Rp. 300.000. Menginap di kota pilihan lebih hemat… https://t.co/7AzdsYOO8y		
8.00542E+17	RM_Torani	Rumah Makan Torani	21/11/2016 10:30	null	null	Diskon 10% untuk follower torani masih berlaku sampai waktu yang belum di tentukan :) https://t.co/iGKLBBRdPu		
8.00541E+17	katalogpromosi	katalogpromosi	21/11/2016 10:27	null	null	HOLLAND BAKERY Diskon hingga 20% dengan MANDIRI FIESTAPOIN berlaku sd. 31 Agustus 2017… https://t.co/9lUejvBGys		
8.00541E+17	dihaltebus	Budiyanto	21/11/2016 10:27	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00541E+17	MRahmat604	Mamat Rahmat	21/11/2016 10:27	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00541E+17	MRahmat604	Mamat Rahmat	21/11/2016 10:27	null	null	@YouthZone46 Selamat pagi Min yuk nikmati Diskon 10% dengan Kartu BNI khusus buku terbitan Kompas Gramedia #BNIPromo		
8.00541E+17	denyjackrose	Deny Jackrose	21/11/2016 10:26	null	null	Diskon 90% untuk Semua Produk di https://t.co/VjrW8xMPjk ambil kupon disini https://t.co/uYRRKg4VfW #Discount		
8.00541E+17	Ricky_sanja	Ricky sanja	21/11/2016 10:25	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00541E+17	katalogpromosi	katalogpromosi	21/11/2016 10:25	null	null	https://t.co/eOW4vjhmJ8 HUJAN DISKON up to 85% off tanggal 09-23 November 2016 https://t.co/IbO7joLBH8		
8.00541E+17	katalogpromosi	katalogpromosi	21/11/2016 10:25	null	null	HOLLAND BAKERY Diskon hingga 20% dengan MANDIRI FIESTAPOIN berlaku sd. 31 Agustus 2017 https://t.co/SUWCNHFY93		
8.0054E+17	dameriaoctavia	Miss viia	21/11/2016 10:25	null	null	"Suka deg2an buka web FM. Eau De Parfume FMnya diskon lagi nihh, wahh senangnya berbisnis parfume. Badan wangi, dompet ikutan wangi :)))"		
8.0054E+17	katalogpromosi	katalogpromosi	21/11/2016 10:25	null	null	THE BODY SHOP Promo Diskon 20% untuk pembelian limited edition body product edisi Christmas… https://t.co/OcIrMeCQDt		
8.0054E+17	DheaKuy	Dhea👧	21/11/2016 10:24	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.0054E+17	lisnaeko	Lisna Eko[Omah Ungu]	21/11/2016 10:24	null	null	"Rencananya hari ini ke surabaya sambil buka jasa titip buku gramedia diskon. Qadarullah ada yang sakit, jadi... https://t.co/T5iYw2yc0J"		
8.0054E+17	BayDarma	Abay darma	21/11/2016 10:23	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.0054E+17	JackStarsoc	Jackstar Resto&Cafe	21/11/2016 10:23	null	null	Hai guyss... Promo baru untuk KARYAWAN! Dicatet untuk nanti siang ya😁 diskon 10% lho.. #JackStar https://t.co/wAEndku0Cr		
8.0054E+17	harioo	Rio Yudhistira	21/11/2016 10:22	null	null	"Asli, letih + lelah liat Paul Heyman... Mukanya boros kek emak2 liat diskon"		
8.0054E+17	SopDurenLodaya	Sop Durian Lodaya	21/11/2016 10:21	null	null	Kemarin ketinggalan #DISKON 50%?? Tenang Masih Ada #DISKON 50% di #CabangDipatiukur Bandung... https://t.co/PqpPQ5H0pG		
8.0054E+17	fahadriyan	fahadriyan	21/11/2016 10:21	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.0054E+17	artiaputriii	artia putri satyana	21/11/2016 10:21	null	null	"RT @YouthZone46: Akhir pekan ini ke The Jungle yuk, Teman! Dengan Kartu BNI, kamu bisa dapat diskon hingga 25% #BNIPromo. Info: https://t.c…"		
8.0054E+17	artiaputriii	artia putri satyana	21/11/2016 10:21	null	null	"RT @YouthZone46: Nikmati Ice Cream Cold Stone hanya Rp 1,- atau diskon 40% dengan Kartu Debit BNI #BNIPromo. Info: https://t.co/leQyC4HCma…"		
8.0054E+17	anyeskinaryasih	SARIYANI	21/11/2016 10:21	null	null	RT @LazadaID: Jangan lewatkan promo menarik dari Vicenza dan dapatkan diskon hingga 60% di #LazadaID  https://t.co/tktMvSUQqG #CeritaBelanj…		
8.0054E+17	katalogpromosi	katalogpromosi	21/11/2016 10:21	null	null	THE BODY SHOP Promo Diskon 20% untuk pembelian limited edition body product edisi Christmas dengan Kartu MANDIRI https://t.co/zQ0sCCY2VR		
8.0054E+17	artiaputriii	artia putri satyana	21/11/2016 10:21	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00539E+17	katalogpromosi	katalogpromosi	21/11/2016 10:20	null	null	https://t.co/qxNJxEG2Z1 BCA MONDAY ePromo! Ekstra Diskon 15% dengan Kartu Kredit BCA… https://t.co/A8eZz5kJ62		
8.00539E+17	MbahJerseyID	Jersey GO	21/11/2016 10:20	null	null	"Ada Yang Diskon juga nih !, Mau tau? Simak ya ~"		
8.00539E+17	Aripinzenal_	Zenal aripin	21/11/2016 10:20	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00539E+17	didithud	didit utomo	21/11/2016 10:19	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00539E+17	Otokotoktekek	R T N ?	21/11/2016 10:19	null	null	"Di cek yuk parfumnya diskon mulai 30% , 40%, 50% , wanginya tahan lama.. Sekali semprot bisa tahan 12jam lhoh,... https://t.co/oMxfMw1iQM"		
8.00539E+17	AldoWilhem	Aldo	21/11/2016 10:18	null	null	RT @jurnascom: Tata Motors tawarkan diskon pembelian suku cadang @TataMotorsID #otomotif  https://t.co/EEWKG51YfY https://t.co/uprcNl3stf		
8.00539E+17	tatutitut	Miaw	21/11/2016 10:18	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00539E+17	katalogpromosi	katalogpromosi	21/11/2016 10:18	null	null	https://t.co/qxNJxEG2Z1 BCA MONDAY ePromo! Ekstra Diskon 15% dengan Kartu Kredit BCA https://t.co/1KG2bYcEZn		
8.00539E+17	ikzi_	Ikzi	21/11/2016 10:17	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00539E+17	detik_topi	TRUSTED SELLER	21/11/2016 10:17	null	null	#topi #MLB #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/t3KX74RcIY		
8.00538E+17	courtsindonesia	@courtsindonesia	21/11/2016 10:16	null	null	"Memiliki elektronik&furnitur impian semakin mudah di Festival Cicilan Courts! Nikmati cicilan ringan, tambahan disk… https://t.co/VYDS9cPFc5"		
8.00538E+17	radatime	RaDa Time Jam Tangan	21/11/2016 10:16	null	null	"Koleksi Terbaru, Hugo Boss 1512921 diameter 4,4cm. Diskon 20% kini hanya Rp 798.333/bln, cicilan 0%. Hanya... https://t.co/BAjG7mYlpa"		
8.00538E+17	bio88healthymat	BIO 88 HEALTHYCARMAT	21/11/2016 10:15	null	null	". .  Pembelian KARPET MOBIL BIO 88 FULLSET periode Oktober, GRATIS Ongkir +  DISKON 20% + GRATIS… https://t.co/q7ImMlywNy"		
8.00538E+17	Bembyeah_	Muh Bambang Beyono	21/11/2016 10:15	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
8.00538E+17	moyyulita	Moy Yulita	21/11/2016 10:15	null	null	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…		
