id	username	name	created_at	lat	long	status	ya/tidak	kategori
8.00E+17	xxseme	Seo In Guk	########	null	null	"@Tout_est_noir ada yg lg diskon. Uniqlo x theory,ada yg bagus..eh namanya sale. Size L rata2 abis"	tidak	
8.00E+17	fariz1234	KamiTetapAhokâœŒKTA.	########	null	null	"RT @tajaliarif74: @fariz1234 @Lewinhery @WahhabiCC @GustiKenArok @angelmaximilan moga dapat diskon, lumayan.. mau gak tuh mas lewi.. dpt orâ€¦"	tidak	
8.00E+17	Rhyzkia_Lee	Rhyzkia Rosyidd	########	null	null	"@bni biar bisa dpt info diskon belanja dg kartu Debit BNI,tdk bnyak potongan, jg trdpt vitur VCN BNI #BNITaplus https://t.co/XWgIzbe9Ew"	tidak	
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Belanja Tanpa Ribet dengan gebrakan diskon hingga 75%,Info->https://t.co/xdDMX6M8XT"	ya	lain-lain
8.00E+17	andrirsd	andri kurniawan	########	null	null	"RT @rizalandri: Kesel adalah udah puas beli sepatu di blibli diskon jadi sejutak, ehtadi lihat di planet sports, harga sepatu yang sama udaâ€¦"	tidak	
8.00E+17	nufazee	IG @nufaz3e	########	null	null	RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth Ada diskon 10â„… loh buat madunya..mau tahu infonya?	ya	kuliner
8.00E+17	AdaDiskon	AdaDiskon.com	########	null	null	Diskon 20% beli minuman bubble tea favorit di hop hop https://t.co/j42Oq5hKml	ya	kuliner
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Elektronik Clearance Sale @Mataharimallcom dengan diskon hingga 91%,Info->https://t.co/PuJz03z3ow"	ya	lain-lain
8.00E+17	TR_Kjunhoe97	Junhoe	########	null	null	@jexnheejin bayar dong.tapi diskon deh	tidak	
8.00E+17	rezacurvanord	reza F tanjung	########	null	null	RT @VaingloryID: KAMU YANG MENGENDALIKAN HARGA! RT sekarang dan beritahu temanmu untuk meningkatkan diskon Black Friday #Vainglory. https:â€¦	tidak	
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	https://t.co/Goq109Y3iX Road to Harbolnas 2016 - Estafet Sale! Nikmati Diskon hingga 85% tanggal 21-25 November 2016 https://t.co/DK1RMHQS5L	ya	lain-lain
8.00E+17	Abdulmt91	Mas Abdul	########	null	null	"@IM3Ooredoo @IndosatCare info dong, apakah masih ada diskon berlangganan @SpotifyID premium u/ pengguna #FreedomCombo ?"	tidak	
8.00E+17	salshazuhriyah	Salsha Zuhriyah	########	null	null	RT @Dear_Connie: Cowok juga nggak ngerti kenapa diskon dan obralan di mall itu menggairahkan. Mereka juga bingung kenapa manusia harus selaâ€¦	tidak	
8.00E+17	satriyous	â•°satriyotunggulaâ•¯	########	null	null	@EncikSyek yaudah jangan bangun pagi mending bangun rumah aja harga semen sama batako lagi diskon nih ðŸ˜ðŸ˜‚	tidak	
8.00E+17	tajaliarif74	Tajali #NoHoax	########	null	null	"@fariz1234 @Lewinhery @WahhabiCC @GustiKenArok @angelmaximilan moga dapat diskon, lumayan.. mau gak tuh mas lewi.. dpt order jd korlapðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚"	tidak	
8.00E+17	joSULIRVAN	Follow @ZoneINS	########	null	null	Ber-Iklanlah Sekarang dan dapatkan Paket dan Diskon Menarik!!	tidak	
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Exclusive brand super promoÂ @MatahariMallComÂ Â dengan diskon hingga 70%,Info->Â https://t.co/9lrXo9VIZe"	ya	lain-lain
8.00E+17	AdaDiskon	AdaDiskon.com	########	null	null	2 Promo pilihan main hemat di Water Kingdom https://t.co/53oZXRUKA0	ya	wisata
8.00E+17	limiordy	limiordy	########	null	null	"AYOO.. DAPATKAN SEGERA ""KOMIK JAGO JUALAN"". komik terlaris di indonesia. buruan PRE ORDER SEKARANG (19-22 NOV 2016)â€¦ https://t.co/EKTG3CPFrl"	ya	buku
8.00E+17	githapewe	PEWE	########	null	null	@TimHuruHara @Wkopicorner mbung atuh ðŸ˜ž sok meuli 10 diskon 1 wkwkw	tidak	
8.00E+17	KiOSTiX	KiOSTiX	########	null	null	#KiosTIXNews: Spesial Diskon Buat Kamu #kiosTIX #makeitexciTIX https://t.co/4dzvvsOnLK https://t.co/ePyGs8lbKn	tidak	
8.00E+17	lovesyul	Heaven	########	null	null	APA?! haiyaa... Diskon lah diskon mau? https://t.co/mlLBlyOqbR	tidak	
8.00E+17	TriWahyuHS	Tri Wahyu Hadi S	########	null	null	Diskon memperburuk kondisi dompet	tidak	
8.00E+17	putciput	Stefany Putri	########	null	null	Kepuasan batin kalau barang yang dibutuhkan eh malah diskon. Butuh ya bukan ingin ðŸ˜‰ðŸ˜‰	tidak	
8.00E+17	vntamaya	Vania N Tamaya	########	null	null	"RT @Bellanahs: Coba aja, mana ada cewek yang bisa sebentar kalo belanja. Apalagi ada diskon."	tidak	
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Mega Fashion Clearance Sale Diskon hingga 75%,Info-> https://t.co/ohAAdyLn2Y"	ya	fashion
8.00E+17	AdaDiskon	AdaDiskon.com	########	null	null	Makan sushi sepuasnya di Poke sushi diskon hingga 30% https://t.co/4Crgk9xZYm	ya	kuliner
8.00E+17	putri71926444	putri	########	null	null	"RT @gojekindonesia: Nikmati diskon 40%, dan rasakan kemudahan, kenyamanan, keamanannya menggunakan GO-CAR. Download sekarang! https://t.coâ€¦"	ya	wisata
8.00E+17	Hotel2Murah	Hotel Murah	########	null	null	Nikmati Promo of The Week booking hotel murah di Indonesia diskon s.d 67% https://t.co/alFMGq6RYG #PromoHotel #HotelMurah #Liburan #Hotel	ya	wisata
8.00E+17	kimjsuo	JISUUUU.	########	null	null	"mau dunga cyin, diskon ga?? https://t.co/jQsWb8wdYP"	tidak	
8.00E+17	mug_ajaib	Mug Ajaib	########	null	null	Diskon AJAIB! Mug Ajaib SEBESAR 25% !!! Hanya berlaku dari tanggal 21 Nov 2016 - 23 Nov 2016 #diskon #promo	ya	rumah tangga
8.00E+17	Ndahfirr	indah	########	null	null	"RT @d_crepes: Dcrepers, promo tgl 20 kembali lagi lho! Diskon 2rb utk menu savory. Yukk mampir ke outlet Dcrepes :) #Dcrepes20th https://t.â€¦"	ya	kuliner
8.00E+17	txcmin	Taemin â˜•ï¸	########	null	null	@Cafe_Ent nyarinya yg diskon doang	tidak	
8.00E+17	tinxkeu	GD	########	null	null	93haneulina: smartfrencare: lanhudiee Mba Tara jk ingin gunakn kuota malam silakn di pukul 01:00 s/d 06:59 WIB dn diharuskn melakukn diskonâ€¦	tidak	
8.00E+17	unbeautiy	jeongjoo ã…‡ kanevâœ¿	########	null	null	@awkiddie @yeodja94_ @zinbgf @Tffyhwang @chaeyyx_ @Yocjis @iJihunkr padahal gua dah kasi diskon lo	tidak	
8.00E+17	Randycotok1	Randy Oktavia	########	null	null	"Soulmates VIP room karokean. Jln. by pass, depan pom bensin (0752) 32506.Bukittinggi . untuk hari ini dikasih diskon."	ya	
8.00E+17	Redaksi_Ortax	Ortax	########	null	null	Dapatkan diskon 20%++ untuk pembelian Akselerasi PPh 21 dan E-Faktur CSV Creator https://t.co/DXj9YhATmZ	ya	lain-lain
8.00E+17	yutaandme	Sarah	########	null	null	@dimplesjae terus itu yuta sama ty dapet diskon beli iphone 7 di konter hp nya chenle ðŸ˜ðŸ˜	ya	elektronik
8.00E+17	wahyu_winoto	wahyu winoto	########	null	null	"Sepatu gaya, cari di https://t.co/g2nZISCtKU #diskon"	ya	fashion
8.00E+17	MarwindaSpd	winda spangba	########	null	null	Keistimewaan Kartu kredit Bank Mega anda dimanjakan dengan--> â™¡Diskon tambahan 10% setiap hari atau cicilan 0%-6... https://t.co/2gxbZtjhpg	ya	lain-lain
8.00E+17	AdaDiskon	AdaDiskon.com	########	null	null	Diskon 50% beli menu kesukaan di Crepe Signature https://t.co/Dc9NeHq7QY	ya	kuliner
8.00E+17	Hemat_Liburan	Liburan Hemat	########	null	null	Pesan #Hotel di #Malang via https://t.co/jMcMrSKZ7n lebih murah >> https://t.co/OqI2m66RsQ #Penginapan #HotelMurah #Diskon	ya	wisata
8.00E+17	ceramah_id	ceramahmotivasi.com	########	null	null	Beli di sini : https://t.co/Xp0Mf1xHbv #hp #handphone #xiaomi #samsung #smartphone #diskon #discount #murah https://t.co/9RbHQFezoc	ya	elektronik
8.00E+17	Debby_Djumanta	Debbot Dâ“™â“¤â“œâ“â“â“£â“	########	null	null	RT @ozradiobandung: Download & Register @Uber_IDN SEKARANG! Dapatkan diskon 50% di perjalanan pertama! Gunakan kode promo: OZRADIOBDG httpsâ€¦	ya	wisata
8.00E+17	rorosyurayah08	Roro Syurayah	########	null	null	RT @iBoxIndonesia: Berikan perlindungan terbaik untuk iPhone kesayanganmu. UAG casing Diskon 20% ! https://t.co/otpF7VBWQT	ya	lain-lain
8.00E+17	duniaeni	Eni Martini	########	null	null	Wiiiw diskon...asyik nihðŸ˜ https://t.co/803cdltgV9	tidak	
8.00E+17	riasnurulsuci	rias nurul suci	########	null	null	"Dapet notif diskon dr olshop. Mikir krn tgl tua. Tp ttep dibeli. Ya,jgn menyia nyiakan diskon. -Wanita-"	tidak	
8.00E+17	tky_dahyun	Kiku!ðŸ¶	########	null	null	"(cont.) keramaian. ""... Sebuah diskon bahan pangan besar-besaran sampai satu minggu ke depan?! Wuahã…¡!"" Kilatan kecil tampak pada (cont.)"	tidak	
8.00E+17	_plukz	Yanuar Mustahar.	########	null	null	@NitaSellya solusi https://t.co/Xhe9tDsi2d	tidak	
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Promo Tampil MumukauÂ @LazadaIDÂ Â Diskon hingga 70%,Info->https://t.co/Ybx4w7fqM9"	ya	lain-lain
8.00E+17	agungrsaputroo	Agung R.Saputro	########	null	null	Belanja pintar termasuk pantau diskon di webnya juga kan mas?hehehe https://t.co/9YMP0GJyVV	tidak	
8.00E+17	supeostars	A.	########	null	null	banyak diskon banyak gratisanðŸ˜Œ (at Sunrise Mall) â€” https://t.co/ZWLSNen7uJ	tidak	
8.00E+17	penandpaw	Pen&Paw	########	null	null	Pen & Paw menjual kaos-kaos branded dan murah2.. DISKON 10% untuk ALL ITEM!! buruan add 2256EA97 ##penandpaw	ya	fashion
8.00E+17	akbar_mochamad	Akbar Mochamad	########	null	null	"di aplikasi @ACEIndonesia #wisatapenuhgaya promonya bnyk dari diskon hingga buy 1 get 1, tentunya dgn kualitas yg super #travelgoals"	ya	lain-lain
8.00E+17	Fajarardiansah9	Fajar ardiansyah	########	null	null	"RT @okezonenews: Beli Mobil di Burtok, Auto2000 Beri Diskon Rp85 Juta https://t.co/mnKPJrv0Z1 https://t.co/wIkSt7pn0f"	ya	otomotif
8.00E+17	txcmin	Taemin â˜•ï¸	########	null	null	"@Cafe_Ent mahal itu, lagi ga ada diskon"	tidak	
8.00E+17	prakosobimo_	PrakosoBimo	########	null	null	RT @hotradero: @fauherklots Airbus sedang coba ngasong A380 ke GA. Harga diskon. Nggak feasible load regulernya. Cuma feasible buat angkutâ€¦	tidak	
8.00E+17	rlalicey	qisay	########	null	null	Diskon ya a https://t.co/it7Dw3UV89	tidak	
8.00E+17	chan_aini99	chan.aini	########	null	null	"hehehe, bener nih, teman sejati itu ga akan minta diskon kalo beli barang sama kita, malah terkadang suka... https://t.co/4PnTY9dC4H"	tidak	
8.00E+17	PalembangInfo_	PalembangInfo_	########	null	null	"Sambut Hari Guru, Diskon 50 Persen Paket Servis Lengkap di Astra Motor Sumsel https://t.co/Ms0aGFutX3"	ya	otomotif
8.00E+17	eunseowl	Leony	########	null	null	@Prof_Steward ada diskon ya(?)	tidak	
8.00E+17	kaskusjualbeli	KASKUS Jual Beli	########	null	null	"Belanja gak ribet tambah diskon gede-gedean cuma di KASKUS, Gan! https://t.co/egDkCi4WOY https://t.co/1vnUqFuuuP"	ya	lain-lain
8.00E+17	kickchickcloth	KICKCHICK CLOTH	########	null	null	"Close order guys.. See you tomorrow dan jangan lupa order karna masih ada diskon 30% all items, stock terbatas... https://t.co/YuJ6BlrBHF"	ya	fashion
8.00E+17	GoGrabSport	IG= GoGrabJersey	########	null	null	DISKON!! JAKET REAL MADRID BIRU NAVY 15/16 SISA SIZE M IDR 120rb AJA SMS/WA 081904422835 BBM 27DA89AE https://t.co/qnYCM0Wr5o	ya	fashion
8.00E+17	knkpark	ì¡¸) ìŠ¹ì¤€	########	null	null	@hsinbey98 kalo pake kartu timezone dapet diskon gak	tidak	
8.00E+17	noumnae	YÅ«dachiã€‚	########	null	null	"@redlipxtick ""Hehehehe. Jarang-jarang diskon telur disana. Ayo sebelum kehabisan."" Gandeng tangannya."	tidak	
8.00E+17	XLadas	XL Kota Palembang	########	null	null	Nikmati promo diskon 20% setiap pembelian paket ComboXtra Untuk pembayaran menggunakanâ€¦ https://t.co/Y16wMHkIqP	ya	lain-lain
8.00E+17	VerraViandra	Verra Viandra	########	null	null	"Sambut Hari Guru, Diskon 50 Persen Paket Servis Lengkap di Astra Motor Sumsel https://t.co/lvgRuCT7Ta https://t.co/l6JSEjvy4R"	ya	otomotif
8.00E+17	AG98SINB	SIIIIIIIIIINB.	########	null	null	beli resepnya di sinbimart. lagi diskon besar-besaran sebesar unni nih! >_< https://t.co/4JOFdPb8Y4	tidak	
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	Dâ€™GREEN KAYON Diskon 60% kamar dari harga Publish dengan Kartu Debit dan Kartu Kredit DANAMON https://t.co/9jzxuMSyIp	ya	wisata
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Gadget & Electronic SALE Diskon hingga 77%,Info-> https://t.co/57AXIsgXaT"	ya	elektronik
8.00E+17	jngkook9	Kookie	########	null	null	@kukioppa kupon diskon burger king sayang:( mayan:(	tidak	
8.00E+17	WDZG	WADEZIG!â„¢	########	null	null	"Ngapain nunggu diskon, gabung jadi #WadezigCrowd dapetin member card + Disc All Items u/ pembelanjaan di @WDZG https://t.co/B5kCnzDUrD"	ya	lain-lain
8.00E+17	UdaToil	Uda Lauko	########	null	null	"Jumat, 18 November 2016 Dari : uda Untuk : @kejucoklatt Mayan diskon wkwkwk"	tidak	
8.00E+17	tanudi	tanudi kiman	########	null	null	"RT @CikalAksara: Memperingati International Children's Day, 20 Nov. Cikal Aksara memberikan diskon ebook menjadi 9000. https://t.co/RNgfyFJâ€¦"	ya	buku
8.00E+17	22JaketDistro	Jaket Distro Bandung	########	null	null	Jaket Jeans Denim Size M L XL Levis Kombinasi Fleece Harga 160rb/pc Jabodetabek free ongkr Beli 2 pcs diskon 20rb https://t.co/cIhXQkuSaE	ya	fashion
8.00E+17	Agustina_Jkt	Agustina	########	null	null	"RT @AdaDiskon: Burger chicken sandwich, Mozza, Fish Sandwich A&W diskon 30% https://t.co/eVArUKJE5g"	ya	kuliner
8.00E+17	22JaketDistro	Jaket Distro Bandung	########	null	null	Jaket Jeans Denim Size M L XL Bahan Jeans Harga 160rb/pc Jabodetabek free ongkr Beli 2 pcs diskon 20rb https://t.co/uFKiij5DvT	ya	fashion
8.00E+17	_bangrizky	M. Rizky Akbar	########	null	null	"RT @undoubtedlife: @romiyooo ðŸ‘¦: Gak mau nyoba varian rasa yang lain mbk? Mumpung lg diskon. ðŸ‘§ : Rasah ditinggal rabi, ada ngak mas? ðŸ‘¦: Nâ€¦"	tidak	
8.00E+17	AMaulidatinnisa	Aulia Maulidatinnisa	########	null	null	@DwSkm_ dodol kuwii nek kakean diskon ora untung yo bangkrut. Nek konco dikenalno pacar bakal kesautðŸ˜·	tidak	
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	Promo EVERYDAY SPENDING! Ekstra Diskon hingga 7% dengan Kartu Kredit STANDARD CHARTERED https://t.co/EmwtywyulN	ya	lain-lain
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	https://t.co/gRsPy47mr0 Promo Diskon 12% semua hotel dengan Kartu Kredit BCA berlaku sd. 31 Oktober 2016 https://t.co/eT1oNfpu34	ya	wisata
8.00E+17	AdaDiskon	AdaDiskon.com	########	null	null	"Burger chicken sandwich, Mozza, Fish Sandwich A&W diskon 30% https://t.co/eVArUKJE5g"	ya	kuliner
8.00E+17	feroyzr	Fulyadi Fero	########	null	null	@TokopediaCare diskon pulsa pake mandiri ecash sudah abis vocernya ya min? https://t.co/rP5TOt0Vtt	tidak	
8.00E+17	noumnae	YÅ«dachiã€‚	########	null	null	"@ShoutOut2Sub ""DISKON TELUR. AYO BELI SEBELUM KEHABISAN."""	tidak	
8.00E+17	ikemenossan	ãƒ©ãƒƒãƒ† @ sick	########	null	null	@aeilurophile Iya sih kill-able mana dia memang nyarinya mati terus... /yha Segini masih kurang? Udah diskon ini /â€¦ https://t.co/UDo0n34iEe	tidak	
8.00E+17	nofibenu	Nofi Ferdiyanti Benu	########	null	null	"Salah satu keuntungan jadi #memberOriflame, jajannya lebih irit karna dapet diskon member 23% â™¥â™¥â™¥"	ya	kecantikan
8.00E+17	kdri	Kementerian Desain	########	null	null	DISKON 40% [KDRI] ANIMA EXPO Available Size: XS S XL XXL Order : https://t.co/D5lT982h2K SMS/WA: 0878 8603 5125 https://t.co/ShxplyaFWe	ya	fashion
8.00E+17	_bbhah	baekhee	########	null	null	dilelang pacar paket lengkap diskon 10% https://t.co/o4YhFmpWTN	tidak	
8.00E+17	knkpark	ì¡¸) ìŠ¹ì¤€	########	null	null	@hsinbey98 gak ada diskon?	tidak	
8.00E+17	rhanie_oez	raniyunia ãƒ„	########	-4.11378	104.1726	nguber diskon ðŸ˜…ðŸ˜‚ @ Ramayana https://t.co/vEvUueQYor	tidak	
8.00E+17	perrisaa	Verysha Agustya	########	1.14654	104.0122	Berburu diskon wkwk (at Matahari) â€” https://t.co/X6M3mXs7lT	tidak	
8.00E+17	TikaTebuLL	Tika Tebul	########	3.58584	98.69821	"Nagihh terusss sama tomyamm kk liza ini,agakkk di diskon ya tokeee ðŸ˜‚ðŸ˜‚ðŸ˜‚ (with Lizza and Ok at Cafe nando) [pic] â€” https://t.co/LlQ4TyvIJ2"	tidak	
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Promo Diskon Fashion Gila-Gilaan hingga 80%,Info->Â https://t.co/V8rfKXftc2"	ya	fashion
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	D'PARIS Silver Promo Diskon 20%* dengan Kartu Kredit PERMATA sd. 31 Januari 2017 https://t.co/eADnjan2h8	ya	lain-lain
8.00E+17	exowhite	kai	########	null	null	tanya tanya aja lagi diskon di https://t.co/R43cakPV4o	tidak	
8.00E+17	chayuningtyas	Cahayuningtyas	########	null	null	@Doarth01 wkwkwkw iya nih. btw aku besok interview. doakan yak! wkwkw tp krn km cucunya kan di diskon 10rebu :v	tidak	
8.00E+17	tiket	Tiket.com	########	null	null	Diskon Rp. 300.000 utk terbang kapan saja ke seluruh destinasi luar negeri pilihan hanya di https://t.co/EpQtQWQqZ6â€¦ https://t.co/J8fEKSFacc	ya	wisata
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	MAXIMART Promo FiestaPoin diskon hingga 30%* dengan Kartu Mandiri Periode sampai 31 Des 2016 https://t.co/n5IlZ1g31x	ya	lain-lain
8.00E+17	bns_syifa	Abel	########	null	null	Ada diskon! ikut nga luw? â€”Kanjeng Kyra Istikomah X IPS ã€–temen shoppingã€— @bns_vanesha https://t.co/J1mp7FJVRF	tidak	
8.00E+17	sagitariesbutik	Sagitaries Shop	########	null	null	"Assalamu Alaikum Siapa mau diskon 50%?? Kembaran Sama Putrinya bunda bajunya Bahan : Katun Ukuran Small,... https://t.co/I5n9bLpSPU"	ya	fashion
8.00E+17	Himynameisdaus_	DAUS	########	null	null	spesial hari ini BURGER WHATEVER diskon 20% gengs yuhuuðŸ˜‹ðŸ˜‹ visit onâ€¦ https://t.co/nq3BHyrKlv	ya	kuliner
8.00E+17	burupromo	Buru Promo	########	null	null	DISKON 80% Berburu Koleksi Fashion di Rococo Plaza Indonesia https://t.co/HrJal1TKZp #Jakarta #Kota #Mall #PakaiandanAksesoris	ya	fashion
8.00E+17	Nursing_ID	Indonesia Nursing	########	null	null	"@MatahariMallCom beli sepatu Crocodille padahal ada label diskon 30%+20%, tp kok cuma dapet yang 30% aja, diskriminasi :("	ya	fashion
8.00E+17	pegipegi_promo	PegiPegi Promo	########	null	null	Crazi Deals Hotel Bali Diskon Up to 76% https://t.co/iIx1SbQqzi	ya	wisata
8.00E+17	SobatDewi88	Dewi	########	null	null	Pakaian Wanita Ini Diskon 50% di Matahari Solo Square https://t.co/JFJcsNEmvf https://t.co/p4hf6E5pUU	ya	fashion
8.00E+17	mayonizeeee	whysoserious	########	null	null	@kei_is_crazy iyaaa sih dara kan baik bgt~ plingan gk tega minta diskonan ðŸ˜ðŸ˜ gk kyak eike yg modis (modal diskon) klo blnja ðŸ˜‚ðŸ˜‚ðŸ˜‚	tidak	
8.00E+17	otomotifweekly	Tabloid OTOMOTIF	########	null	null	"Dainese dan Taichi Gelar Diskon, Sikat Bro! https://t.co/e8HO7HixgY https://t.co/nxpeFCNtLW"	tidak	
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	PERMATA BANK Belanja Pintar dengan Diskon dan Cashback Sepanjang Tahun* dengan Permata Hero Card https://t.co/brRCzRKwTf	ya	lain-lain
8.00E+17	esya7	Muhajjir Esyaputra	########	null	null	@mr_ias ah. I see. Keliatan nya aja ya intimidating. Gw juga tadi sekalian beli yang HG. Diskon 50% juga. Lagi banyak racun euy di Kidz.	tidak	
8.00E+17	CHA_ENEN	Anime Babo	########	null	null	@KIMJYANA kapan lagi coba itu harga segitu.... hahahahha waktu nitip jiji aja itu cepet bgt abis gegara diskon gede jd ga dpt XDD	tidak	
8.00E+17	Sir_MTanner	Mikhail	########	null	null	RT @Vladimir_Ancent: @Sir_MTanner minta diskon sir (?) https://t.co/ntKxIlIGN2	tidak	
8.00E+17	nadiagrosir_05	Nadiagrosir	########	null	null	"RT @nadiagrosir_05: @PromoBantul nadiagrosir outlet02 jual baju anak branded dan lokal, area bantul jogja bisa merapat ada diskon menarik bâ€¦"	tidak	
8.00E+17	nautronZR	N (à¸‡Â Ë™oË™)à¸§ P A L	########	null	null	ðŸ‘¦ bisa pake debit kan mbak? ðŸ‘§ terus kalo udah dipake kamu tinggal gitu aja? ðŸ‘¦... ðŸ‘§ jawab! ðŸ‘¦ *jadi price tag diskon* #KisahKasir	tidak	
8.00E+17	ameliamiranti	Amelia Miranti	########	null	null	"@KartuPos hi Ken, mau tanya diskon $25 untuk anggota baru airbnb masih berlaku? Thanks ya!"	tidak	
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	DE LEILA promo Diskon up to 60%* dengan Kartu Kredit Bank MEGA https://t.co/OnS0kYAMVf	ya	lain-lain
8.00E+17	nungg_winda	Winnda2468	########	null	null	RT @ComicSunda: PROMO!!! DISKON KAOS COMICSUNDA DAN @awasSEUKEUT! INFO? CONTACT BBM: D5541FFB Line: @awasseukeut (pke @) https://t.co/0Az5Jâ€¦	ya	fashion
8.00E+17	palur_plasa	Palur Plasa	########	null	null	"Dalam rangka ulang tahun @teras_cfe yang ke-2,Diskon 15 % untuk smua food+drink khusus tgl 22 Nov' 2016. All day lâ€¦ https://t.co/nGae0iprwr"	ya	kuliner
8.00E+17	CRN_Karwoski	"Wazoski, Karen"	########	null	null	@CRN_Wilder [] ada lagi diskon beli tiga dapet satu	tidak	
8.00E+17	pegipegi_promo	PegiPegi Promo	########	null	null	"Ada diskon hotel Rp 50.000 tanpa min transaksi, khusus untuk followers baru account LINE pegipegi! Yuk add sekarangâ€¦ https://t.co/Q67XnuhB60"	ya	wisata
8.00E+17	Giladiskon	Giladiskon Indonesia	########	null	null	"Sembako Clearance Sale Diskon hingga 60%,Info->Â https://t.co/Emjz3cbhr2"	ya	kuliner
8.00E+17	HG_Lami03	ë¼ë¯¸	########	null	null	@OSUmji98 kalo satu persen mah gabisa disebut diskon :( ayolah.. Jangan pelit-pelit ke undebut /?	tidak	
8.00E+17	WiradikaSaputri	Wiradika Saputri	########	null	null	Aku mah apa atuh tergoyahkan dengan diskon akhir taon...	tidak	
8.00E+17	Pebri_Inc	Pebri B	########	null	null	"RT @nurinadm: Diskon adalah harapan, murah adalah keyakinan."	tidak	
8.00E+17	katalogpromosi	katalogpromosi	########	null	null	CLUB 21 Promo diskon 10% dengan Kartu Kredit UOB https://t.co/oVLyfVmVNo	ya	lain-lain
8.00E+17	Jonas_Photo	Jonas Photo ID	########	null	null	"Hai Tweeps, yg mau cetak banyak + dapet diskon ayo dtg besok ke @Jonas_Photo Banda dr pk 07.30-09.00. Only @Jonas_Photo Jl Banda-Bandung"	ya	lain-lain
8.00E+17	Santi_Namaku_	Nok-Santi	########	null	null	Syurga kak. Disini diskon segitu baru di desember ..ðŸ˜• https://t.co/Z8ZJ6DMGqH	tidak	
8.00E+17	shallhar	Ibu Smith ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©	########	null	null	@Santi_Namaku_ diskon 70% smua gmn dong kaaaak	tidak	
8.00E+17	fatiyah_h	ody	########	null	null	Diskon haha https://t.co/2UyS4Sdw15	tidak	
8.00E+17	snrprivat	snrprivat	########	null	null	Haloo kita ada promo les privat / privat grup bulan desember free regist! dan diskon 20% untuk 3 bulan kedepan :)	ya	lain-lain
8.00E+17	Deria44	Deria	########	null	null	"RT @si_wel: #KisahKasir ðŸ‘§ kakak punya line? ðŸ‘¦ ada mba, idnya si_wel ðŸ‘§ bisa add alfamart buat dpt diskon 10% ðŸ‘¦ yah kirain mo ajak video calâ€¦"	tidak	
8.00E+17	cyvjng	â¥yoojung	########	null	null	@sunswendy nah dapet diskon dong/?	tidak	
8.00E+17	ORORI	ORORI	########	null	null	Diskon 20%+ 10% untuk rangka cincin pada Design My Own. Klik https://t.co/56uDqnOfuW https://t.co/fcOJ6wCSln	ya	lain-lain
8.00E+17	NAVYS_STORE	Navy's Store	########	null	null	"Diskon 50% masih berlangsung, loh! Jangan sampai kamu kelewatan, ya. https://t.co/VCRrfMWwJG"	ya	lain-lain
8.00E+17	dwipa_ad	Dwipa	########	null	null	"Setelah susah payah melewati lorong mall yang berisi ibu ibu mabok diskon, akhirnya aku menemukanmu. Mari begadangâ€¦ https://t.co/L2psRRAtXE"	tidak	
8.00E+17	MatahariMallCom	MatahariMall.com	########	null	null	Ada special deals dari Kotex nih MMallGoers! Diskon hingga 77% di https://t.co/LMeY7oEx4b! Beli Aja:â€¦ https://t.co/ksGyOiwasD	ya	lain-lain
8.00E+17	maddoginfected	Maddog Infectedâ„¢	########	null	null	Dapatkan kupon diskon 20% #MADDOGINFECTED di @ArjesKitchen | Belakang Kampus UNS - Barat RSJ Solo| Open 09.00-22.00 https://t.co/CD2MgAcaan	ya	lain-lain
8.00E+17	desiariasihm	desdos	########	null	null	berburu diskon ðŸ’¸ðŸ’¸ (with Evi Meiliani at Panakkukang Square) â€” https://t.co/kI58EkmaE5	tidak	
8.00E+17	svanrhda	sivaaaaa_	########	null	null	Tak bisa lihaat diskonðŸ™ŠðŸ™Š kempes isi dumpet (at Giant Ekstra Alaya Samarinda) â€” https://t.co/14vdRadmPH	tidak	
8.00E+17	cyvjng	â¥yoojung	########	null	null	@sunswendy harus ada diskon buat anak kecil:(	tidak	
8.00E+17	aesscngji	Jieun.	########	null	null	"Mari kita per halus, Aya diskon? Bade meser mun aya mah, teh. Haha https://t.co/O1LqzRJ67K"	tidak	
